,Literature,FALSAT-3,INUJAT,PERHYL,PENHTO,GAROMI-3,WARCSA-3,MENPIT,SWAPIA-2,KAIOHA-2,ROBHOP,MATTHB,1173780,KAIPAR,PENTSI,PITTEC,BIRHOS,ROCICH,MCIFRO,NOOAPH,BRIPTT,PURHPO-3,ELLTCO-4,IRATIH,PEAHRO,EPIHPO,CARTIJ,CLACAH,MCISGA,SPELTT,GRETIO-4,ROCHAT-4,PENHOP-2,PATHBS,ROTWWH,RUSFS-3,YANHVO,SCAWWH-2,AINSAP-2,PEAHOP-2,PITSRA-2,NOOTSA-2,LEVBHW-2,ROTTEC,SCHIHA-3,STRAMH-2,ASHHTO,MCIHAT-2,ROMFYY-2,KAIPOP-2,GARITS-2,LOERPJ,FLAHPO-4,RICCOT-11,AINRHA,WINPKP,PURTMS,BUCPAR,GALTTO-3,SCHHOT-7,DUSDHD,PAPPOT-2,DAVHOP,LOECER,WINAIR,THITEM,PIKHBT,FRASAT-13,TOMCIH,STOPAR,FLAHOT,AMIAHA,LESRCO,BUTTSA-3,SIRTCO,COVROT-2,HENDHO,GARHSA,HUMHIS,GILTNT,INUHLT,LYBCHS,ZINTUT,AINTPO,MIJHAS,SCHROH-5,MURWIT,WAXHQC,ROTHAJ,NATHST,STRTEC-2,COTMCA-2,MELHAO,SWABSO,PENTSO-2,STRTEC,GRETSA-6,COVROP,AINPAR,HATHSA,PENTIH,totalStrictCites
PIKHBT,100.00000000000043,0,100.00000000000004,99.99999999999987,0,99.99999999999976,100.00000000000004,0,100.0,99.99999999999956,100.00000000000003,0,100.00000000000047,99.99999999999991,0,100.00000000000017,99.99999999999999,100.00000000000007,0,0,100.00000000000001,0,100.00000000000003,0,0,0,100.00000000000003,0,100.00000000000009,100.00000000000024,0,100.0,0,0,100.00000000000006,0,0,100.00000000000009,100.00000000000017,100.0,99.99999999999999,100.00000000000001,99.99999999999996,100.0,0,99.99999999999955,0,100.00000000000004,0,0,100.00000000000011,100.00000000000016,99.99999999999999,0,100.0000000000004,99.99999999999997,100.00000000000006,0,99.99999999999997,100.00000000000003,0,100.00000000000017,100.00000000000004,100.0000000000003,100.00000000000007,100.00000000000017,0,99.99999999999999,0,0,99.99999999999991,0,100.0,0,0,0,100.0,99.99999999999999,99.99999999999996,0,100.0,100.00000000000001,0,100.00000000000006,0,100.0,0,99.99999999999994,99.99999999999999,0,0,99.99999999999999,0,100.00000000000023,99.99999999999994,99.99999999999983,99.99999999999982,99.99999999999999,99.99999999999982,99.99999999999994,99.9999999999995,0
FRASAT-13,198.30078574457573,99.99999999999999,200.00000000000003,195.2378837013015,99.99999999999999,199.42413820683106,199.99999999999957,99.99999999999999,199.99999999999997,199.57658266929351,193.59290037960412,99.99999999999999,199.99999999999955,199.99999999999974,99.99999999999999,200.00000000000026,199.99999999999997,199.99999999999994,99.99999999999999,99.99999999999999,199.99999999999986,99.99999999999999,199.56807666639122,99.99999999999999,99.99999999999999,99.99999999999999,199.99999999999997,99.99999999999999,197.9463776383342,197.02390650287154,99.99999999999999,199.88625889828,99.99999999999999,99.99999999999999,199.99999999999997,99.99999999999999,99.99999999999999,199.99999999999986,199.9999999999999,200.0,198.42305863216856,196.22641509433964,199.99999999999997,200.0,99.99999999999999,199.85878337958823,99.99999999999999,197.0161246538901,99.99999999999999,99.99999999999999,200.00000000000003,200.0000000000002,200.00000000000068,99.99999999999999,200.00000000000085,199.99999999999997,199.9999999999999,99.99999999999999,199.99999999999997,200.0,99.99999999999999,199.9999999999999,195.8322914061849,199.34838680483278,197.9157113677103,192.80898876404493,99.99999999999999,0.0,99.99999999999999,99.99999999999999,170.59342468976058,99.99999999999999,200.0,99.99999999999999,99.99999999999999,99.99999999999999,199.9999999999999,200.00000000000006,198.27556475254343,99.99999999999999,199.9999999999996,199.99999999999986,99.99999999999999,200.00000000000023,99.99999999999999,200.00000000000003,99.99999999999999,199.9999999999997,200.0,99.99999999999999,99.99999999999999,196.03976080155246,99.99999999999999,199.31436733722208,200.0000000000003,199.20849180308454,199.79156715445757,199.99999999999994,199.99999999999972,183.34167083541766,200.00000000000054,4
TOMCIH,100.00000000000043,0,100.00000000000004,99.99999999999987,0,99.99999999999976,100.00000000000004,0,100.0,99.99999999999956,100.00000000000003,0,100.00000000000047,99.99999999999991,0,100.00000000000017,99.99999999999999,100.00000000000007,0,0,100.00000000000001,0,100.00000000000003,0,0,0,100.00000000000003,0,100.00000000000009,100.00000000000024,0,100.0,0,0,100.00000000000006,0,0,100.00000000000009,100.00000000000017,100.0,99.99999999999999,100.00000000000001,99.99999999999996,100.0,0,99.99999999999955,0,100.00000000000004,0,0,100.00000000000011,100.00000000000016,99.99999999999999,0,100.0000000000004,99.99999999999997,100.00000000000006,0,99.99999999999997,100.00000000000003,0,100.00000000000017,100.00000000000004,100.0000000000003,100.00000000000007,100.00000000000017,0,99.99999999999999,0,0,99.99999999999991,0,100.0,0,0,0,100.0,99.99999999999999,99.99999999999996,0,100.0,100.00000000000001,0,100.00000000000006,0,100.0,0,99.99999999999994,99.99999999999999,0,0,99.99999999999999,0,100.00000000000023,99.99999999999994,99.99999999999983,99.99999999999982,99.99999999999999,99.99999999999982,99.99999999999994,99.9999999999995,0
STOPAR,100.00000000000043,0,100.00000000000004,99.99999999999987,0,99.99999999999976,100.00000000000004,0,100.0,99.99999999999956,100.00000000000003,0,100.00000000000047,99.99999999999991,0,100.00000000000017,99.99999999999999,100.00000000000007,0,0,100.00000000000001,0,100.00000000000003,0,0,0,100.00000000000003,0,100.00000000000009,100.00000000000024,0,100.0,0,0,100.00000000000006,0,0,100.00000000000009,100.00000000000017,100.0,99.99999999999999,100.00000000000001,99.99999999999996,100.0,0,99.99999999999955,0,100.00000000000004,0,0,100.00000000000011,100.00000000000016,99.99999999999999,0,100.0000000000004,99.99999999999997,100.00000000000006,0,99.99999999999997,100.00000000000003,0,100.00000000000017,100.00000000000004,100.0000000000003,100.00000000000007,100.00000000000017,0,99.99999999999999,0,0,99.99999999999991,0,100.0,0,0,0,100.0,99.99999999999999,99.99999999999996,0,100.0,100.00000000000001,0,100.00000000000006,0,100.0,0,99.99999999999994,99.99999999999999,0,0,99.99999999999999,0,100.00000000000023,99.99999999999994,99.99999999999983,99.99999999999982,99.99999999999999,99.99999999999982,99.99999999999994,99.9999999999995,0
FLAHOT,184.46244779013452,99.99999999999991,191.5073810504028,185.93539321975828,99.99999999999991,186.5645673256973,198.69434805622487,99.99999999999991,197.38869611245067,195.16587030033713,182.7234484435275,99.99999999999991,181.57998524147658,182.3582842656538,99.99999999999991,180.2406962382836,199.99999999999991,195.12867267002645,99.99999999999991,99.99999999999991,196.08304416867588,99.99999999999991,192.4836830552739,99.99999999999991,99.99999999999991,99.99999999999991,196.08304416867605,99.99999999999991,178.1267652542373,187.3993964109958,99.99999999999991,195.94732180617302,99.99999999999991,99.99999999999991,196.0830441686764,99.99999999999991,99.99999999999991,196.08304416867594,192.88979919904466,199.99999999999994,178.38786772668465,178.73760346398348,199.99999999999991,198.69434805622532,99.99999999999991,195.88238549472558,99.99999999999991,162.9974276279341,99.99999999999991,99.99999999999991,199.9999999999999,184.49145782405628,196.08304416867625,99.99999999999991,196.08304416867688,196.83099401895817,196.15508864412425,99.99999999999991,196.08304416867608,196.08304416867608,99.99999999999991,196.08304416867594,171.74668895124734,188.73429535651232,179.41290368762225,132.9363614543163,99.99999999999991,170.59342468976058,99.99999999999991,99.99999999999991,0.0,99.99999999999991,196.08304416867605,99.99999999999991,99.99999999999991,99.99999999999991,198.69434805622518,187.4332172059358,183.55380658355753,99.99999999999991,192.96121477665187,196.08304416867588,99.99999999999991,200.00000000000014,99.99999999999991,199.99999999999994,99.99999999999991,196.08304416867588,196.08304416867603,99.99999999999991,99.99999999999991,189.78380985971842,99.99999999999991,187.19838758017502,193.1423866376524,179.04641212044262,191.4512031566189,199.9999999999999,196.49421495039314,196.08304416867594,194.00796507053758,17
AMIAHA,100.00000000000043,0,100.00000000000004,99.99999999999987,0,99.99999999999976,100.00000000000004,0,100.0,99.99999999999956,100.00000000000003,0,100.00000000000047,99.99999999999991,0,100.00000000000017,99.99999999999999,100.00000000000007,0,0,100.00000000000001,0,100.00000000000003,0,0,0,100.00000000000003,0,100.00000000000009,100.00000000000024,0,100.0,0,0,100.00000000000006,0,0,100.00000000000009,100.00000000000017,100.0,99.99999999999999,100.00000000000001,99.99999999999996,100.0,0,99.99999999999955,0,100.00000000000004,0,0,100.00000000000011,100.00000000000016,99.99999999999999,0,100.0000000000004,99.99999999999997,100.00000000000006,0,99.99999999999997,100.00000000000003,0,100.00000000000017,100.00000000000004,100.0000000000003,100.00000000000007,100.00000000000017,0,99.99999999999999,0,0,99.99999999999991,0,100.0,0,0,0,100.0,99.99999999999999,99.99999999999996,0,100.0,100.00000000000001,0,100.00000000000006,0,100.0,0,99.99999999999994,99.99999999999999,0,0,99.99999999999999,0,100.00000000000023,99.99999999999994,99.99999999999983,99.99999999999982,99.99999999999999,99.99999999999982,99.99999999999994,99.9999999999995,0
LESRCO,187.70285858189615,100.0,176.47058823529412,167.7846386211185,100.0,182.9960809405747,180.95691502023286,100.0,183.6068261176046,188.23840748037244,181.17882425361657,100.0,186.23932764140835,177.9363896623395,100.0,186.52237316754943,199.99999999999997,185.76268598314573,100.0,100.0,174.99999999999994,100.0,183.61990746642473,100.0,100.0,100.0,187.4997395779079,100.0,183.9418140330862,194.29545874200215,100.0,193.37556135155785,100.0,100.0,192.404300210992,100.0,100.0,174.99999999999994,197.47722494744207,200.00000000000003,179.701015224928,177.3584905660377,200.0,133.33333333333334,100.0,189.20477390630614,100.0,195.6349421792713,100.0,100.0,200.0,200.00000000000009,194.94382022471933,100.0,181.52585014745392,186.11357586512864,193.83196265836838,100.0,161.8639222412808,48.15123714206281,100.0,102.99401197604797,144.4527798616321,190.87741526765947,193.059318854475,195.28089887640496,100.0,200.0,100.0,100.0,196.08304416867605,100.0,0.0,100.0,100.0,100.0,197.91777395654208,178.9540211723812,197.70305225038794,100.0,185.9143057831888,174.99999999999994,100.0,200.00000000000023,100.0,200.00000000000003,100.0,177.27272727272717,88.88888888888891,100.0,100.0,196.03976080155257,100.0,192.86275443399623,178.90390890324338,197.68718219521918,177.18239321435303,200.0,199.9999999999997,166.68889629876622,186.35236439301107,1
BUTTSA-3,100.00000000000043,0,100.00000000000004,99.99999999999987,0,99.99999999999976,100.00000000000004,0,100.0,99.99999999999956,100.00000000000003,0,100.00000000000047,99.99999999999991,0,100.00000000000017,99.99999999999999,100.00000000000007,0,0,100.00000000000001,0,100.00000000000003,0,0,0,100.00000000000003,0,100.00000000000009,100.00000000000024,0,100.0,0,0,100.00000000000006,0,0,100.00000000000009,100.00000000000017,100.0,99.99999999999999,100.00000000000001,99.99999999999996,100.0,0,99.99999999999955,0,100.00000000000004,0,0,100.00000000000011,100.00000000000016,99.99999999999999,0,100.0000000000004,99.99999999999997,100.00000000000006,0,99.99999999999997,100.00000000000003,0,100.00000000000017,100.00000000000004,100.0000000000003,100.00000000000007,100.00000000000017,0,99.99999999999999,0,0,99.99999999999991,0,100.0,0,0,0,100.0,99.99999999999999,99.99999999999996,0,100.0,100.00000000000001,0,100.00000000000006,0,100.0,0,99.99999999999994,99.99999999999999,0,0,99.99999999999999,0,100.00000000000023,99.99999999999994,99.99999999999983,99.99999999999982,99.99999999999999,99.99999999999982,99.99999999999994,99.9999999999995,0
SIRTCO,100.00000000000043,0,100.00000000000004,99.99999999999987,0,99.99999999999976,100.00000000000004,0,100.0,99.99999999999956,100.00000000000003,0,100.00000000000047,99.99999999999991,0,100.00000000000017,99.99999999999999,100.00000000000007,0,0,100.00000000000001,0,100.00000000000003,0,0,0,100.00000000000003,0,100.00000000000009,100.00000000000024,0,100.0,0,0,100.00000000000006,0,0,100.00000000000009,100.00000000000017,100.0,99.99999999999999,100.00000000000001,99.99999999999996,100.0,0,99.99999999999955,0,100.00000000000004,0,0,100.00000000000011,100.00000000000016,99.99999999999999,0,100.0000000000004,99.99999999999997,100.00000000000006,0,99.99999999999997,100.00000000000003,0,100.00000000000017,100.00000000000004,100.0000000000003,100.00000000000007,100.00000000000017,0,99.99999999999999,0,0,99.99999999999991,0,100.0,0,0,0,100.0,99.99999999999999,99.99999999999996,0,100.0,100.00000000000001,0,100.00000000000006,0,100.0,0,99.99999999999994,99.99999999999999,0,0,99.99999999999999,0,100.00000000000023,99.99999999999994,99.99999999999983,99.99999999999982,99.99999999999999,99.99999999999982,99.99999999999994,99.9999999999995,0
COVROT-2,100.00000000000043,0,100.00000000000004,99.99999999999987,0,99.99999999999976,100.00000000000004,0,100.0,99.99999999999956,100.00000000000003,0,100.00000000000047,99.99999999999991,0,100.00000000000017,99.99999999999999,100.00000000000007,0,0,100.00000000000001,0,100.00000000000003,0,0,0,100.00000000000003,0,100.00000000000009,100.00000000000024,0,100.0,0,0,100.00000000000006,0,0,100.00000000000009,100.00000000000017,100.0,99.99999999999999,100.00000000000001,99.99999999999996,100.0,0,99.99999999999955,0,100.00000000000004,0,0,100.00000000000011,100.00000000000016,99.99999999999999,0,100.0000000000004,99.99999999999997,100.00000000000006,0,99.99999999999997,100.00000000000003,0,100.00000000000017,100.00000000000004,100.0000000000003,100.00000000000007,100.00000000000017,0,99.99999999999999,0,0,99.99999999999991,0,100.0,0,0,0,100.0,99.99999999999999,99.99999999999996,0,100.0,100.00000000000001,0,100.00000000000006,0,100.0,0,99.99999999999994,99.99999999999999,0,0,99.99999999999999,0,100.00000000000023,99.99999999999994,99.99999999999983,99.99999999999982,99.99999999999999,99.99999999999982,99.99999999999994,99.9999999999995,0
HENDHO,160.62499139959712,100.0,199.99999999999997,183.57692920099961,100.0,188.95158793279336,168.14907696147282,100.0,175.06121202670988,191.89583858649252,161.07081091589052,100.0,180.9732400242975,181.69966787602877,100.0,172.86510834592445,181.25996560887904,168.0792064251647,100.0,100.0,164.60215726121612,100.0,166.35882417724054,100.0,100.0,100.0,160.5559525181995,100.0,167.8012627318085,172.4524338502824,100.0,187.6211076441444,100.0,100.0,173.93799191356482,100.0,100.0,164.60215726121618,171.75893482831145,198.74941378771302,167.29107298093277,182.48247262130525,181.25371267781756,199.99999999999994,100.0,170.92047904015655,100.0,165.15570036829536,100.0,100.0,197.91777395654216,197.36602260298946,180.25682182985548,100.0,169.72905148740384,184.43655168329084,119.51704655122327,100.0,177.0955135219633,191.67109582616848,100.0,172.87673207594509,191.67109582616848,170.52508047069432,167.37222018796547,179.49080766440733,100.0,199.9999999999999,100.0,100.0,198.69434805622518,100.0,197.91777395654208,100.0,100.0,100.0,0.0,154.60731114586773,169.98369563591186,100.0,172.13859209569335,164.60215726121612,100.0,175.3057090025778,100.0,199.99999999999994,100.0,164.60215726121606,191.67109582616843,100.0,100.0,183.57335512313034,100.0,183.50867101080763,116.48183457841095,183.96508318685284,143.43368635123758,198.74941378771305,191.1213872832367,197.91777395654196,143.7446657851076,32
GARHSA,147.19719239577114,99.99999999999999,179.13309106230588,171.06880680282433,99.99999999999999,176.9693973609608,175.34241590799152,99.99999999999999,167.67616145708186,186.61194283297965,123.77143467765755,99.99999999999999,154.4141148729582,152.9494080065302,99.99999999999999,158.03474536990987,181.27139621846533,151.5598633654268,99.99999999999999,99.99999999999999,146.04597882761894,99.99999999999999,151.23057780802148,99.99999999999999,99.99999999999999,99.99999999999999,165.87731310956622,99.99999999999999,174.2275654363567,175.10555537138058,99.99999999999999,179.14496242301033,99.99999999999999,99.99999999999999,167.59891307970892,99.99999999999999,99.99999999999999,146.04597882761897,177.31652339562265,197.89329541265076,149.37190777661704,163.77799706055092,169.56865223574044,196.4923368620636,99.99999999999999,158.34433055347614,99.99999999999999,149.0133465122754,99.99999999999999,99.99999999999999,195.12660035036637,196.89208895370078,175.2880445106441,99.99999999999999,158.2306318576449,181.43390875623163,157.2969639748247,99.99999999999999,163.64634157468583,157.9080423447623,99.99999999999999,147.89961868016238,156.45397366089836,164.74984933818573,139.65555520508218,166.41743049502253,99.99999999999999,200.00000000000006,99.99999999999999,99.99999999999999,187.4332172059358,99.99999999999999,178.9540211723812,99.99999999999999,99.99999999999999,99.99999999999999,154.60731114586773,0.0,161.6021101485535,99.99999999999999,155.4862524885939,146.04597882761894,99.99999999999999,200.00000000000017,99.99999999999999,189.4664770632537,99.99999999999999,146.55707698842477,157.90804234476224,99.99999999999999,99.99999999999999,170.8524915145038,99.99999999999999,152.88773873166795,152.83815822098492,176.8428626858646,150.7279482413722,195.25991467846416,176.81760839710503,168.42049823563488,148.082082682402,19
HUMHIS,134.68623927290182,99.99999999999996,173.19537851353678,167.16211711376596,99.99999999999996,151.62880598258053,183.92136575271584,99.99999999999996,139.30980780299743,189.76397729963924,126.47841714571624,99.99999999999996,128.86830727724606,133.99064593121687,99.99999999999996,160.38673090952304,177.0305225038799,153.69260290448966,99.99999999999996,99.99999999999996,154.32747025349195,99.99999999999996,127.9391119664465,99.99999999999996,99.99999999999996,99.99999999999996,166.08039396233755,99.99999999999996,181.8276111692644,175.19347341407064,99.99999999999996,178.06281774058573,99.99999999999996,99.99999999999996,158.06132034911386,99.99999999999996,99.99999999999996,154.327470253492,189.57560887246711,158.62734954302465,152.4467846414941,157.49937367210347,136.33608375793824,199.99999999999994,99.99999999999996,132.79653240695865,99.99999999999996,148.4227010501773,99.99999999999996,99.99999999999996,200.0,186.0057210638288,170.82136262492813,99.99999999999996,174.3794296144903,173.49957378754365,142.02401246376874,99.99999999999996,144.8732540093119,193.10915675116397,99.99999999999996,174.54320536371645,186.21141576133812,166.11060508481248,109.08885791485268,163.47591893991805,99.99999999999996,198.27556475254343,99.99999999999996,99.99999999999996,183.55380658355753,99.99999999999996,197.70305225038794,99.99999999999996,99.99999999999996,99.99999999999996,169.98369563591186,161.6021101485535,0.0,99.99999999999996,115.745773427781,154.32747025349195,99.99999999999996,200.0000000000002,99.99999999999996,172.4090360406966,99.99999999999996,155.73439666041827,193.1091567511639,99.99999999999996,99.99999999999996,133.81120298196785,99.99999999999996,118.29846991626124,167.00188828932306,149.4240779067264,165.00639682433717,163.2212450422486,181.54941204732302,197.70305225038783,160.80010816809184,29
GILTNT,100.00000000000043,0,100.00000000000004,99.99999999999987,0,99.99999999999976,100.00000000000004,0,100.0,99.99999999999956,100.00000000000003,0,100.00000000000047,99.99999999999991,0,100.00000000000017,99.99999999999999,100.00000000000007,0,0,100.00000000000001,0,100.00000000000003,0,0,0,100.00000000000003,0,100.00000000000009,100.00000000000024,0,100.0,0,0,100.00000000000006,0,0,100.00000000000009,100.00000000000017,100.0,99.99999999999999,100.00000000000001,99.99999999999996,100.0,0,99.99999999999955,0,100.00000000000004,0,0,100.00000000000011,100.00000000000016,99.99999999999999,0,100.0000000000004,99.99999999999997,100.00000000000006,0,99.99999999999997,100.00000000000003,0,100.00000000000017,100.00000000000004,100.0000000000003,100.00000000000007,100.00000000000017,0,99.99999999999999,0,0,99.99999999999991,0,100.0,0,0,0,100.0,99.99999999999999,99.99999999999996,0,100.0,100.00000000000001,0,100.00000000000006,0,100.0,0,99.99999999999994,99.99999999999999,0,0,99.99999999999999,0,100.00000000000023,99.99999999999994,99.99999999999983,99.99999999999982,99.99999999999999,99.99999999999982,99.99999999999994,99.9999999999995,0
INUHLT,115.05885312779455,100.0,150.3050670045586,161.62277687057207,100.0,140.40236830322158,168.6599547334737,100.0,126.52132002503413,185.2102829061611,125.55355432743411,100.0,106.0381812103687,121.9670880961882,100.0,138.4514026209456,178.09724498556142,125.07788579768989,100.0,100.0,123.74697572777652,100.0,89.08607635748035,100.0,100.0,100.0,160.4929066111443,100.0,174.79872859802734,170.60844085081172,100.0,164.89915087731225,100.0,100.0,137.815959782695,100.0,100.0,123.74697572777652,175.44524997945715,153.17255911964415,126.18149855226417,154.41616636405524,150.00002675072696,195.30476859439617,100.0,111.31099435266286,100.0,139.4034699958259,100.0,100.0,200.0,186.27219057476685,147.59584811723758,100.0,154.4114028034314,158.50759380844528,165.60797133010138,100.0,145.07638776494557,178.07227035042527,100.0,143.6491101150545,177.931788027784,139.31759972428046,133.0517066868791,154.52802353415072,100.0,199.9999999999996,100.0,100.0,192.96121477665187,100.0,185.9143057831888,100.0,100.0,100.0,172.13859209569335,155.4862524885939,115.745773427781,100.0,0.0,123.74697572777652,100.0,200.00000000000014,100.0,196.4348708343087,100.0,121.9674316162259,178.07227035042524,100.0,100.0,128.5709372537974,100.0,139.13476515902752,148.51682030065965,143.23976047556096,139.1941136848759,150.05072972762028,180.71447125819188,185.91430578318855,128.23502176870426,64
LYBCHS,141.98906702058235,100.00000000000001,175.00000000000003,150.31910325322414,100.00000000000001,159.94827907968767,149.99999999999991,100.00000000000001,133.8803189018759,177.45253707351932,112.58079409048942,100.00000000000001,150.2390163642835,136.5707151914453,100.00000000000001,127.98372860541872,166.6666666666666,88.115927505941,100.00000000000001,100.00000000000001,0.0,100.00000000000001,94.08198794713944,100.00000000000001,100.00000000000001,100.00000000000001,149.30762446439857,100.00000000000001,154.68720289028334,175.00081462413164,100.00000000000001,168.57607906967604,100.00000000000001,100.00000000000001,139.23440168793343,100.00000000000001,100.00000000000001,6.394884621840902e-14,179.81779957953748,200.00000000000003,137.6509110374409,137.26415094339626,158.33333333333326,191.66666666666654,100.00000000000001,156.78771415402392,100.00000000000001,147.70834464411737,100.00000000000001,100.00000000000001,200.0,199.99999999999994,152.90262172284653,100.00000000000001,157.02097113691838,162.83643892339532,190.13114025338953,100.00000000000001,107.11835334476842,150.92716152349183,100.00000000000001,110.77844311377257,152.78194548637165,121.72685038538728,122.57562493920828,162.24719101123614,100.00000000000001,199.99999999999986,100.00000000000001,100.00000000000001,196.08304416867588,100.00000000000001,174.99999999999994,100.00000000000001,100.00000000000001,100.00000000000001,164.60215726121612,146.04597882761894,154.32747025349195,100.00000000000001,123.74697572777652,0.0,100.00000000000001,200.00000000000023,100.00000000000001,200.0,100.00000000000001,18.181818181818173,150.0,100.00000000000001,100.00000000000001,182.16011247079328,100.00000000000001,156.36987660199202,134.89101240815964,184.46412996398476,117.09113147191199,200.0,184.57032755298627,174.99999999999991,90.81891514408666,1
ZINTUT,100.00000000000043,0,100.00000000000004,99.99999999999987,0,99.99999999999976,100.00000000000004,0,100.0,99.99999999999956,100.00000000000003,0,100.00000000000047,99.99999999999991,0,100.00000000000017,99.99999999999999,100.00000000000007,0,0,100.00000000000001,0,100.00000000000003,0,0,0,100.00000000000003,0,100.00000000000009,100.00000000000024,0,100.0,0,0,100.00000000000006,0,0,100.00000000000009,100.00000000000017,100.0,99.99999999999999,100.00000000000001,99.99999999999996,100.0,0,99.99999999999955,0,100.00000000000004,0,0,100.00000000000011,100.00000000000016,99.99999999999999,0,100.0000000000004,99.99999999999997,100.00000000000006,0,99.99999999999997,100.00000000000003,0,100.00000000000017,100.00000000000004,100.0000000000003,100.00000000000007,100.00000000000017,0,99.99999999999999,0,0,99.99999999999991,0,100.0,0,0,0,100.0,99.99999999999999,99.99999999999996,0,100.0,100.00000000000001,0,100.00000000000006,0,100.0,0,99.99999999999994,99.99999999999999,0,0,99.99999999999999,0,100.00000000000023,99.99999999999994,99.99999999999983,99.99999999999982,99.99999999999999,99.99999999999982,99.99999999999994,99.9999999999995,0
AINTPO,189.9561030889935,100.00000000000006,200.00000000000026,195.6855977408222,100.00000000000006,198.68031672398615,177.91657850077846,100.00000000000006,194.3680549003332,199.9999999999998,200.00000000000023,100.00000000000006,199.48305763073688,199.64704498215627,100.00000000000006,200.00000000000034,200.0000000000002,200.00000000000017,100.00000000000006,100.00000000000006,200.00000000000023,100.00000000000006,200.0000000000001,100.00000000000006,100.00000000000006,100.00000000000006,182.35017257609053,100.00000000000006,200.00000000000028,180.95508014110422,100.00000000000006,200.00000000000017,100.00000000000006,100.00000000000006,200.00000000000028,100.00000000000006,100.00000000000006,200.00000000000028,175.68221772848835,200.00000000000009,197.96655004177882,200.00000000000026,200.0000000000001,200.0000000000002,100.00000000000006,198.0386580498375,100.00000000000006,198.09978826212085,100.00000000000006,100.00000000000006,168.3011790615109,187.38653120628518,200.00000000000017,100.00000000000006,181.68607807977284,200.0000000000001,197.38390335738958,100.00000000000006,200.00000000000017,200.00000000000023,100.00000000000006,200.00000000000037,200.00000000000026,200.0000000000005,200.00000000000028,200.00000000000037,100.00000000000006,200.00000000000023,100.00000000000006,100.00000000000006,200.00000000000014,100.00000000000006,200.00000000000023,100.00000000000006,100.00000000000006,100.00000000000006,175.3057090025778,200.00000000000017,200.0000000000002,100.00000000000006,200.00000000000014,200.00000000000023,100.00000000000006,0.0,100.00000000000006,200.0000000000003,100.00000000000006,200.00000000000014,200.0000000000002,100.00000000000006,100.00000000000006,200.00000000000028,100.00000000000006,200.00000000000043,184.9631666268242,198.21999655865997,186.1688964509351,200.0000000000001,200.00000000000009,200.00000000000017,185.2578073382497,51
MIJHAS,100.00000000000043,0,100.00000000000004,99.99999999999987,0,99.99999999999976,100.00000000000004,0,100.0,99.99999999999956,100.00000000000003,0,100.00000000000047,99.99999999999991,0,100.00000000000017,99.99999999999999,100.00000000000007,0,0,100.00000000000001,0,100.00000000000003,0,0,0,100.00000000000003,0,100.00000000000009,100.00000000000024,0,100.0,0,0,100.00000000000006,0,0,100.00000000000009,100.00000000000017,100.0,99.99999999999999,100.00000000000001,99.99999999999996,100.0,0,99.99999999999955,0,100.00000000000004,0,0,100.00000000000011,100.00000000000016,99.99999999999999,0,100.0000000000004,99.99999999999997,100.00000000000006,0,99.99999999999997,100.00000000000003,0,100.00000000000017,100.00000000000004,100.0000000000003,100.00000000000007,100.00000000000017,0,99.99999999999999,0,0,99.99999999999991,0,100.0,0,0,0,100.0,99.99999999999999,99.99999999999996,0,100.0,100.00000000000001,0,100.00000000000006,0,100.0,0,99.99999999999994,99.99999999999999,0,0,99.99999999999999,0,100.00000000000023,99.99999999999994,99.99999999999983,99.99999999999982,99.99999999999999,99.99999999999982,99.99999999999994,99.9999999999995,0
SCHROH-5,195.60632879698122,100.0,200.00000000000006,195.55772733330363,100.0,184.00383907862118,199.9999999999999,100.0,186.8854608940837,199.99999999999957,194.87021647686473,100.0,196.11125933831417,172.54794305659024,100.0,200.0000000000001,199.99999999999997,196.98991229325924,100.0,100.0,200.0,100.0,199.8560255554641,100.0,100.0,100.0,200.00000000000003,100.0,199.99999999999991,199.69152899518667,100.0,199.9058694330592,100.0,100.0,199.99999999999991,100.0,100.0,200.00000000000003,200.00000000000028,200.00000000000003,199.99999999999966,199.99999999999997,199.99999999999994,200.0,100.0,199.29783958184234,100.0,190.59015147402158,100.0,100.0,200.0000000000001,199.56252278527194,200.00000000000028,100.0,196.66772188806934,198.9352262644188,186.13025116692597,100.0,200.0,200.00000000000003,100.0,199.99999999999997,200.00000000000006,196.95913842255288,191.66284547084086,200.00000000000028,100.0,200.00000000000003,100.0,100.0,199.99999999999994,100.0,200.00000000000003,100.0,100.0,100.0,199.99999999999994,189.4664770632537,172.4090360406966,100.0,196.4348708343087,200.0,100.0,200.0000000000003,100.0,0.0,100.0,199.134199134199,199.99999999999997,100.0,100.0,181.70765514237044,100.0,185.71598619211994,200.00000000000045,199.47667898824596,199.99999999999997,171.4285714285714,184.58574181117518,199.99999999999994,199.99999999999997,1
