,Literature,DAVHOP,PAPPOT-2,DUSDHD,SCHHOT-7,LOECER,TOMCIH,STOPAR,PIKHBT,FRASAT-13,WINAIR,THITEM,LESRCO,AMIAHA,FLAHOT,LEVBHW-2,NOOTSA-2,STRAMH-2,SCHIHA-3,ROTTEC,ROMFYY-2,MCIHAT-2,ASHHTO,GALTTO-3,BUCPAR,PURTMS,WINPKP,AINRHA,LOERPJ,GARITS-2,KAIPOP-2,FLAHPO-4,RICCOT-11,MELHAO,SWABSO,COTMCA-2,PENTSO-2,STRTEC,PENTIH,HATHSA,AINPAR,COVROP,GRETSA-6,HENDHO,COVROT-2,BUTTSA-3,SIRTCO,HUMHIS,GILTNT,GARHSA,ZINTUT,LYBCHS,INUHLT,ROTHAJ,NATHST,STRTEC-2,WAXHQC,SCHROH-5,MIJHAS,AINTPO,MURWIT,PENTSI,KAIPAR,ROCICH,MCIFRO,BIRHOS,PITTEC,BRIPTT,PURHPO-3,ELLTCO-4,NOOAPH,IRATIH,PERHYL,PENHTO,FALSAT-3,INUJAT,MENPIT,SWAPIA-2,WARCSA-3,GAROMI-3,ROBHOP,KAIOHA-2,1173780,MATTHB,GRETIO-4,ROCHAT-4,PATHBS,PENHOP-2,PEAHOP-2,YANHVO,RUSFS-3,SCAWWH-2,AINSAP-2,ROTWWH,PITSRA-2,CARTIJ,EPIHPO,PEAHRO,CLACAH,MCISGA,SPELTT,totalAggressiveCites
MENPIT,146.9753213747204,128.2142032776795,66.5501747378931,200.00000000000006,14.277547520365893,128.92707113835135,200.00000000000006,100.00000000000003,100.00000000000003,187.51093886735845,138.76121985508817,147.8666181734654,157.1714379040411,200.0,196.30061656390598,159.53135269154393,120.7547169811321,158.8067570978507,100.00000000000003,169.6964188329395,100.00000000000003,150.41034670950341,50.01250312578149,140.48346382601142,200.0,191.11733520056018,179.28062514364507,163.67065881871665,196.67712685058598,190.91115655532846,100.00000000000003,164.5486131558799,100.00000000000003,200.0,151.53842657819402,181.4810066354978,133.23566624492247,182.16416346489686,87.9970356012884,179.27521143413566,173.4265499631509,193.74941400756327,124.65400167849245,167.64125868129983,200.00000000000006,122.73967618701113,100.00000000000003,153.28183182348693,43.593395173395976,143.85632274714285,100.00000000000003,166.4447403462051,119.08977118209081,154.78492830943654,200.00000000000003,200.0,118.28460637705645,200.00000000000003,122.23037417461485,190.1234872808101,100.00000000000003,200.0,141.45314088229318,86.73795336435133,100.00000000000003,160.01199640107973,117.07619244270083,188.80124430618804,185.72245247963411,81.60279172278688,100.00000000000003,200.00000000000006,130.78376706466568,33.32777314428694,185.72245247963411,170.00475083139554,0.0,108.85153366622215,114.28163109756096,155.9799999999999,121.75546029802004,159.4201669833907,151.39051647754883,100.00000000000003,100.00000000000003,173.68306210578132,100.01429796968833,100.00000000000003,200.00000000000003,69.48114190456347,169.44502355835385,119.7246333433104,184.61949900454653,133.10252081604622,145.78366052903678,150.64193185424543,100.00000000000003,100.00000000000003,200.00000000000003,133.321218729178,176.28829868336967,14
SWAPIA-2,88.49062198123423,105.99232566083242,100.18918835096002,200.00000000000003,101.6407531040933,78.91555865851801,200.00000000000003,100.00000000000001,100.00000000000001,172.19288533635947,87.8491471776647,109.96701486373875,171.1031739304393,196.89855162360826,177.44083750345317,160.35179963246037,85.35519483825362,91.19974392866787,100.00000000000001,175.9194307420897,100.00000000000001,109.54130468902518,103.36352076419685,113.71418188379029,181.94957044939989,146.73848809730848,138.61503265256306,118.84854516160537,148.6211709743176,192.10371243370665,100.00000000000001,162.49276693235683,100.00000000000001,200.0,86.02634068295606,118.17007473602368,118.2510184143856,122.00984637511455,96.45039233321928,176.63657891449253,145.59883432562202,143.35569484365462,87.3803230471185,150.53140621923518,187.0793660639519,99.69194019100827,100.00000000000001,82.85367212634024,89.30743351806778,104.73884732305031,100.00000000000001,130.78428691445242,56.035624304768874,132.06522789590562,146.36864837111207,193.18611791706732,44.62467232136367,140.11103185187486,88.02318719592536,171.68276553784847,100.00000000000001,193.79865397140466,82.35434093727058,84.78750484211544,100.00000000000001,108.04877957882371,96.7260389210062,164.3060050294458,194.9803058028099,55.576686413693885,100.00000000000001,190.30487237539936,104.37742641300704,102.84557888533946,179.9381230456685,119.03863775825815,108.85153366622215,0.0,92.35305074016824,89.70670036907224,59.497214891127996,125.78502388665137,87.48978048736981,100.00000000000001,100.00000000000001,151.19320053910832,88.5476091970352,100.00000000000001,164.33954656824739,83.40819609725861,162.49546846553972,81.99551384450444,161.83528730064555,80.27087848142338,99.2868450741388,127.6236070934239,100.00000000000001,100.00000000000001,200.00000000000003,109.61819831015606,137.1097617342205,129
WARCSA-3,120.47305181012578,118.68676425328904,114.28163109756107,199.99999999999983,114.28163109756098,118.44598277347676,199.99999999999983,99.99999999999979,99.99999999999979,177.983499842968,119.70634180630749,125.31132153087628,171.44898542440677,182.76962652439008,196.3006165639058,164.29438796161796,101.69983893235144,134.14277734670767,99.99999999999979,181.82148700236303,99.99999999999979,117.80779972611099,96.68445121951217,126.1931564370587,190.47256097560955,154.66535349324295,174.34753224658166,125.58759101144037,190.4725609756093,199.99999999999991,99.99999999999979,166.82259925368479,99.99999999999979,199.99999999999977,132.92586279808842,157.86332708249975,78.86039812907141,166.90031380791302,75.0400905770147,184.0253199301111,180.9727639890915,190.47256097560964,84.09457040503383,121.67593863559189,170.17715158979053,99.34311973659675,99.99999999999979,134.22695377470626,87.38452440268262,111.8219415932209,99.99999999999979,156.91730132181462,100.03489313331015,135.9824435421027,180.94512195121933,199.9999999999998,99.22972832827577,190.47256097560958,107.7065556151812,156.72101738459943,99.99999999999979,190.47256097560958,122.3982628335125,95.22675304878042,99.99999999999979,140.95711835229906,111.78688669758871,179.27380528179756,199.99999999999977,96.27617076791785,99.99999999999979,185.7088414634145,117.01929125432184,104.75419207317073,190.47256097560958,160.47731180700507,114.28163109756096,92.35305074016824,0.0,146.45256097560946,102.70058224923936,171.06617018197107,132.33563842876814,99.99999999999979,99.99999999999979,162.29737182674145,95.22675304878051,99.99999999999979,190.47256097560955,95.2267530487805,177.77592461326753,110.19719431891995,121.60139832557591,109.27439581604605,126.38914717735756,98.34572353033829,99.99999999999979,99.99999999999979,199.9999999999998,128.54797177795828,142.92841587261677,42
GAROMI-3,98.46600824016271,135.4675740555512,139.3549375936096,185.99999999999983,148.5738281901584,87.4821119757592,191.99999999999983,99.9999999999998,99.9999999999998,159.02587773471666,107.43712122850648,105.33724813843531,171.44898542440674,184.00399999999982,149.15535699605604,155.05640610490713,116.6232452830188,78.57964341070762,99.9999999999998,171.82548700236302,99.9999999999998,100.50997983792075,155.97999999999985,121.16895738407929,171.96399999999983,140.01200360108012,133.3719613881864,150.78894426895098,152.98773771249216,199.9999999999999,99.9999999999998,168.50597726871163,99.9999999999998,191.99999999999977,92.3068645184747,104.68556163548345,155.97999999999996,114.29839648720103,153.12676624005886,171.1095179090028,115.28060602713225,112.13076225896161,132.5741863126573,154.30563891508737,181.62399999999985,118.1535492086592,99.9999999999998,86.34225198688378,143.16294138023932,98.98810491388845,99.9999999999998,122.44474034620494,93.38640618105514,117.42470409434723,144.11522391572993,186.00399999999982,85.12034515193976,112.00799999999995,127.07984659507764,176.1373178562606,99.9999999999998,189.6239999999998,66.13525025411673,137.39267379533626,99.9999999999998,100.02999100269898,116.45285539266295,161.695367625819,192.0039999999998,98.86135178155989,99.9999999999998,199.99999999999983,122.83233926800936,155.97999999999988,180.8898016115586,94.01425249418631,155.9799999999999,89.70670036907224,146.45256097560946,0.0,85.39988160849146,119.68395157958429,92.80522079629569,99.9999999999998,99.9999999999998,158.82415625142698,125.68203031169567,99.9999999999998,155.9999999999999,136.54261721191907,167.0029575949629,105.98,162.2310140155903,99.48470685856532,92.7087379124753,141.55264168181324,99.9999999999998,99.9999999999998,183.99999999999983,115.823338542613,155.66570638534557,50
ROBHOP,81.17568822669291,88.09989423501771,106.11553378240471,181.62890385793025,114.34928848817853,81.2714426624762,200.0000000000001,100.00000000000006,100.00000000000006,130.12700122930758,67.67713258232654,92.4431677657484,171.448985424407,200.00000000000003,147.34402060430904,135.71712729617624,78.78604412914457,85.0301358119922,100.00000000000006,175.4667070683098,100.00000000000006,98.71765563174434,121.75546029801998,107.18406422437616,172.1249234537661,149.0641701593965,128.00453884626657,140.54647789165878,125.84552334650635,200.00000000000014,100.00000000000006,147.79318994168008,100.00000000000006,200.00000000000006,85.29516373451543,108.1314243924616,108.76128371787611,106.15231500469959,106.6670765074605,149.72203466460059,129.86797488211786,119.87090606952003,92.09582665751134,150.49872817171112,171.18160286120153,73.52949666954493,100.00000000000006,89.31703691396082,108.93840167825942,78.26579832509246,100.00000000000006,135.82624677608874,65.11150791467561,125.11576397770699,151.26158031499517,185.7113696672791,54.81028808499556,148.97734231475815,80.54341260459212,176.238547178569,100.00000000000006,187.76484996938154,69.9108823192921,88.48031718136772,100.00000000000006,99.47719338005501,68.62190815699516,147.0851214531309,195.9175341906512,70.76596146281241,100.00000000000006,181.6411512553583,73.90588886239887,109.52031026740151,167.56543869974544,105.32170809009769,121.75546029802004,59.497214891127996,102.70058224923936,85.39988160849146,0.0,135.44463074299264,81.59116330689953,100.00000000000006,100.00000000000006,140.66351240575625,80.93866886048133,100.00000000000006,169.3815064298837,90.08292747932069,174.99895759496314,91.13696672790367,175.71291316276915,85.48193109382007,84.64349725939338,133.9738226440861,100.00000000000006,100.00000000000006,181.62890385793023,105.56063075617571,140.3225497496841,49
KAIOHA-2,123.21578647608021,147.36648201997343,165.78466072814842,192.10010394600067,166.291542693915,113.30527012980514,197.8026604913093,99.99999999999997,99.99999999999997,161.906012616388,123.01193023296483,145.65938108157474,152.64535992947458,197.36845567821473,169.37840716644865,145.10718483376925,151.83236168938188,133.94712327011734,99.99999999999997,161.80178586758373,99.99999999999997,149.0533740644627,171.50037499506578,123.8890165731373,189.45540190260652,178.50204089529115,122.85910788814903,147.9783295804679,134.87445352959259,190.9111565553284,99.99999999999997,140.7696499730144,99.99999999999997,194.73691135642946,125.872815142701,132.89710387358164,171.06617018197136,127.22554328421924,168.24429063917248,145.46752601066936,114.00243566327757,137.35319335442313,151.45860202473494,155.99973011271322,167.10380443698193,160.95577689767242,99.99999999999997,137.18753234790904,167.6163473508371,147.03363843980998,99.99999999999997,173.6977145037565,151.47110534482195,159.20080594244178,183.40156400098408,185.17811827015421,139.66819520773748,165.78992381679188,136.48066926436348,173.51071302570796,99.99999999999997,197.36845567821473,138.72504168455276,156.8379702674033,99.99999999999997,163.1531164063631,115.73275981497326,158.81266866133186,181.57918974750325,158.23576609413087,99.99999999999997,177.31689825967888,125.8493589468932,171.06617018197127,155.55012055657312,104.47598694635187,159.4201669833907,125.78502388665137,171.06617018197107,119.68395157958429,135.44463074299264,0.0,135.66766907981676,99.99999999999997,99.99999999999997,132.6955346798342,163.60574202971011,99.99999999999997,199.99999999999997,168.2905919365035,153.51296647544476,173.69771450375652,169.35974564576236,143.39155860510212,114.00734027806851,161.13185399567158,99.99999999999997,99.99999999999997,194.29744345469135,153.66399927076137,141.0187106789286,76
1173780,75.76709060475575,102.91251036099126,139.9576985737561,167.2364020922057,143.98434466770726,110.57349373839553,193.35467459342038,99.99999999999999,99.99999999999999,139.3147454947574,75.08448919813685,93.45262714454195,160.0133093161382,196.26146854545976,166.5191339087626,126.4497166949343,97.44595162300175,77.8785143435175,99.99999999999999,160.2391850044783,99.99999999999999,93.810052231592,148.4837225255094,126.60127912987686,168.69694457941523,137.14236687904074,140.92115371321844,124.80864842403747,120.75946304562218,197.1417955240519,99.99999999999999,142.18020376811438,99.99999999999999,184.8257924371909,85.16915394605354,89.72314155367452,138.08559538811684,109.72212492158523,126.89118116060465,159.15340831937462,145.46106360017217,114.66782452190246,121.45632419870854,139.9723966507215,156.18758866715623,105.89541200154397,99.99999999999999,70.07649216315133,133.7887269750994,88.42079060434682,99.99999999999999,123.58310602488568,74.52623305992739,125.32992752963138,123.42896902105485,183.44813787978393,69.48052989854517,157.13836567868066,130.41351901092304,156.56649049402066,99.99999999999999,177.27155800725984,71.86376053143611,111.63815806982207,99.99999999999999,82.9816627938706,70.03314818821543,119.26183498689754,188.5443164603995,82.43696890071593,99.99999999999999,177.2715580072599,92.12153889750573,129.17200104802419,188.88580161155875,112.6937313209507,151.39051647754883,87.48978048736981,132.33563842876814,92.80522079629569,81.59116330689953,135.66766907981676,0.0,99.99999999999999,99.99999999999999,121.89282438270007,93.43510767130886,99.99999999999999,157.13836567868066,109.2246916967278,162.9406938087991,103.48129305170491,163.41546432688202,71.57308674395915,83.97683047493076,136.00146249757125,99.99999999999999,99.99999999999999,168.8750464458227,142.81590304970408,132.2168657289898,70
MATTHB,100.00000000000007,100.00000000000004,100.00000000000014,100.00000000000001,100.00000000000004,99.99999999999999,100.00000000000001,0,0,99.99999999999999,100.00000000000004,100.00000000000014,99.99999999999999,99.99999999999997,99.99999999999996,100.00000000000001,99.99999999999999,99.99999999999984,0,100.0,0,100.00000000000004,99.99999999999997,100.00000000000011,99.99999999999997,99.99999999999997,99.99999999999989,99.99999999999969,99.99999999999974,100.0000000000001,0,99.99999999999966,0,99.99999999999997,100.00000000000016,100.00000000000001,100.00000000000007,99.9999999999999,99.99999999999969,100.00000000000006,99.9999999999999,100.00000000000006,100.00000000000006,99.99999999999994,100.00000000000003,100.00000000000006,0,100.0,100.00000000000001,100.00000000000009,0,99.99999999999999,99.99999999999993,100.00000000000009,100.0,100.0,99.99999999999996,100.0,100.00000000000004,100.00000000000004,0,100.0,100.0,99.99999999999993,0,100.00000000000003,100.00000000000011,99.99999999999976,99.99999999999997,99.99999999999997,0,100.0,99.99999999999991,100.0,99.99999999999999,100.00000000000004,100.00000000000003,100.00000000000001,99.99999999999979,99.9999999999998,100.00000000000006,99.99999999999997,99.99999999999999,0,0,100.00000000000004,100.00000000000001,0,100.0,100.00000000000001,100.0,100.0,100.0000000000001,99.99999999999997,99.99999999999999,99.99999999999994,0,0,100.0,99.99999999999993,99.99999999999943,0
GRETIO-4,100.00000000000007,100.00000000000004,100.00000000000014,100.00000000000001,100.00000000000004,99.99999999999999,100.00000000000001,0,0,99.99999999999999,100.00000000000004,100.00000000000014,99.99999999999999,99.99999999999997,99.99999999999996,100.00000000000001,99.99999999999999,99.99999999999984,0,100.0,0,100.00000000000004,99.99999999999997,100.00000000000011,99.99999999999997,99.99999999999997,99.99999999999989,99.99999999999969,99.99999999999974,100.0000000000001,0,99.99999999999966,0,99.99999999999997,100.00000000000016,100.00000000000001,100.00000000000007,99.9999999999999,99.99999999999969,100.00000000000006,99.9999999999999,100.00000000000006,100.00000000000006,99.99999999999994,100.00000000000003,100.00000000000006,0,100.0,100.00000000000001,100.00000000000009,0,99.99999999999999,99.99999999999993,100.00000000000009,100.0,100.0,99.99999999999996,100.0,100.00000000000004,100.00000000000004,0,100.0,100.0,99.99999999999993,0,100.00000000000003,100.00000000000011,99.99999999999976,99.99999999999997,99.99999999999997,0,100.0,99.99999999999991,100.0,99.99999999999999,100.00000000000004,100.00000000000003,100.00000000000001,99.99999999999979,99.9999999999998,100.00000000000006,99.99999999999997,99.99999999999999,0,0,100.00000000000004,100.00000000000001,0,100.0,100.00000000000001,100.0,100.0,100.0000000000001,99.99999999999997,99.99999999999999,99.99999999999994,0,0,100.0,99.99999999999993,99.99999999999943,0
ROCHAT-4,115.7552135968247,135.9175579083229,164.97130417573734,189.8521822527364,173.12386142783933,148.7531659394692,197.97124835715778,100.00000000000004,100.00000000000004,137.154230460157,133.46039692091009,130.14532674707658,169.2520817792933,197.6322773472981,178.00328621432945,157.7481941195453,116.02101421114227,137.9076723509747,100.00000000000004,170.64254785983806,100.00000000000004,139.56218796633857,169.92088984964508,132.08771441552753,156.93661244896967,178.87576247146853,137.47039043966805,149.74688833214876,121.14308110196801,189.29196669153146,100.00000000000004,91.28415136903241,100.00000000000004,195.23004866365244,149.01846437894483,129.53404425717244,158.51887487843695,128.39170927455228,149.96991106020909,129.11381331721472,155.42644154092332,167.31757532302606,157.92746714337798,155.88314690148377,154.44432885787424,132.71824484157315,100.00000000000004,137.6106105118429,168.64564303350522,145.99472187100534,100.00000000000004,175.2053870003603,141.26173664236063,159.9113874344779,103.44892560755213,176.44526948690847,144.77497056559696,195.32849234016857,150.71487172497467,148.660801202863,100.00000000000004,108.72038443778001,145.25577812484696,109.64300789501011,100.00000000000004,128.51427921956045,129.49936222508174,130.73570297705928,182.83933890504244,157.21766861756197,100.00000000000004,130.9333957516999,115.29062870348372,152.8173860659059,155.7656776555951,156.4219275677815,173.68306210578132,151.19320053910832,162.29737182674145,158.82415625142698,140.66351240575625,132.6955346798342,121.89282438270007,100.00000000000004,100.00000000000004,0.0,122.46027491301199,100.00000000000004,200.00000000000006,123.0801023113567,159.44916264906269,165.851946420719,167.3997968126385,125.85560094083175,126.3605734616617,158.4412171758877,100.00000000000004,100.00000000000004,191.54196288571907,169.0379414107892,131.63515082595129,197
PATHBS,104.80024017325101,97.46864661075635,100.01429796968841,164.28367171861595,100.01429796968834,110.38352607645024,171.4183585930798,100.00000000000001,100.00000000000001,160.72570445340557,98.10875681758958,106.25945138875599,171.44898542440697,176.1795824992851,182.08076431705823,134.1492280447899,66.58294710830309,102.31594200723492,100.00000000000001,174.67250215821107,100.00000000000001,106.17635674375619,95.25307406348296,136.01000625390876,160.03200640128026,176.8193655122559,152.85911284762116,147.73992682317095,153.65811061971627,200.00000000000014,100.00000000000001,133.49902312222736,100.00000000000001,176.1795824992851,128.15533213417459,131.751359211867,119.93074515549044,137.16233668363319,77.70719766469703,167.75088738302682,174.0688321999378,154.15596270200095,106.3447013046464,147.64095963719402,162.51015688480533,68.20993269055849,100.00000000000001,122.4274235201657,93.27860650284717,104.76222544934991,100.00000000000001,152.14677065790082,79.63353802450725,133.73229673048917,121.41835859307977,180.0040012003601,86.5908253513364,185.70203031169575,115.56726472353768,160.5038281057051,100.00000000000001,157.14898484415212,97.88580750218165,44.44540944295908,100.00000000000001,105.64604710665726,84.26572451421102,141.2212721765067,199.99999999999997,74.78820289874658,100.00000000000001,160.02400960384156,99.99745777792845,77.79578254016369,188.88580161155875,121.77193669744368,100.01429796968833,88.5476091970352,95.22675304878051,125.68203031169567,80.93866886048133,163.60574202971011,93.43510767130886,100.00000000000001,100.00000000000001,122.46027491301199,0.0,100.00000000000001,185.70203031169575,42.865313125536176,177.77592461326773,88.75523099844337,173.31391951188115,73.45847541742123,110.59880446106682,139.09773713010782,100.00000000000001,100.00000000000001,161.89591078066914,133.321218729178,153.1514639523621,14
PENHOP-2,100.00000000000007,100.00000000000004,100.00000000000014,100.00000000000001,100.00000000000004,99.99999999999999,100.00000000000001,0,0,99.99999999999999,100.00000000000004,100.00000000000014,99.99999999999999,99.99999999999997,99.99999999999996,100.00000000000001,99.99999999999999,99.99999999999984,0,100.0,0,100.00000000000004,99.99999999999997,100.00000000000011,99.99999999999997,99.99999999999997,99.99999999999989,99.99999999999969,99.99999999999974,100.0000000000001,0,99.99999999999966,0,99.99999999999997,100.00000000000016,100.00000000000001,100.00000000000007,99.9999999999999,99.99999999999969,100.00000000000006,99.9999999999999,100.00000000000006,100.00000000000006,99.99999999999994,100.00000000000003,100.00000000000006,0,100.0,100.00000000000001,100.00000000000009,0,99.99999999999999,99.99999999999993,100.00000000000009,100.0,100.0,99.99999999999996,100.0,100.00000000000004,100.00000000000004,0,100.0,100.0,99.99999999999993,0,100.00000000000003,100.00000000000011,99.99999999999976,99.99999999999997,99.99999999999997,0,100.0,99.99999999999991,100.0,99.99999999999999,100.00000000000004,100.00000000000003,100.00000000000001,99.99999999999979,99.9999999999998,100.00000000000006,99.99999999999997,99.99999999999999,0,0,100.00000000000004,100.00000000000001,0,100.0,100.00000000000001,100.0,100.0,100.0000000000001,99.99999999999997,99.99999999999999,99.99999999999994,0,0,100.0,99.99999999999993,99.99999999999943,0
PEAHOP-2,179.13950962430619,200.00000000000006,200.00000000000014,200.0,200.00000000000006,184.54996212382065,200.0,100.0,100.0,200.0,178.3767708445983,186.95469076013106,200.0,199.99999999999997,199.99999999999994,195.24750589299748,188.67924528301887,157.0043657508249,100.0,200.0,100.0,183.52846683760157,199.99999999999997,196.42633788975263,199.99999999999997,156.24687406221864,193.10503332567214,190.15067154512164,199.99999999999974,200.0000000000001,100.0,199.99999999999966,100.0,199.99999999999997,161.38708357951197,136.48555091156183,200.00000000000006,181.0388703158524,199.9999999999997,200.00000000000006,199.9999999999999,168.7470700378161,190.84458686198218,194.28391780273796,200.00000000000003,190.90412952519563,100.0,131.93464124937475,193.26430853315884,184.1997155948808,100.0,33.55525965379495,132.46584840926073,192.98713606289823,135.27923262519863,200.0,155.8405160002303,150.0,200.00000000000006,200.00000000000006,100.0,200.0,150.39479569018093,187.28212662911864,100.0,160.0119964010797,186.2344276963316,199.99999999999977,199.99999999999997,147.35031223215375,100.0,200.0,190.6785190709025,200.0,200.0,180.0065011376991,200.00000000000003,164.33954656824739,190.47256097560955,155.9999999999999,169.3815064298837,199.99999999999997,157.13836567868066,100.0,100.0,200.00000000000006,185.70203031169575,100.0,0.0,183.33819545738697,200.0,120.16362366556919,198.26662308461863,145.63506824229592,184.02139154609384,192.30258792302584,100.0,100.0,200.0,199.99999999999994,199.4848865720226,1
YANHVO,110.98389610405648,94.69306836528853,66.70556365909577,200.00000000000003,66.70556365909569,109.03834641536824,200.00000000000003,100.00000000000001,100.00000000000001,172.23379792655368,105.8086429499964,118.0796886904638,171.44898542440694,200.0,193.52503831843816,164.29438796161816,61.375365150758626,122.72903925942816,100.00000000000001,181.8214870023632,100.00000000000001,112.83201291122597,69.48114190456342,141.37764674350046,157.25642815581244,173.34519755801713,166.16949185336,146.2248786067615,165.1662040928644,200.00000000000014,100.00000000000001,129.54478534833038,100.00000000000001,199.99999999999997,123.01591903439801,140.0122897106442,119.93074515549046,153.21428130053738,71.36504859903665,180.65182316876417,178.1971857436239,180.56261721191925,103.5691230591786,156.2148103689731,175.01093818363648,74.52112904942031,100.00000000000001,122.7234575387129,59.96987219225448,114.76800420568298,100.00000000000001,149.782935803592,83.49555672510705,137.98011224785458,133.29443634090438,200.0,82.72989496516816,183.33819545738697,112.79168647806985,166.67078290936033,100.00000000000001,149.95624088351738,112.26092987709504,22.69499558523996,100.00000000000001,100.50663400688069,100.53504189356447,152.72936564965482,199.99999999999997,53.68738762945317,100.00000000000001,160.02400960384153,105.69595310436739,47.262626475038836,188.88580161155875,150.5673680433147,69.48114190456347,83.40819609725861,95.2267530487805,136.54261721191907,90.08292747932069,168.2905919365035,109.2246916967278,100.00000000000001,100.00000000000001,123.0801023113567,42.865313125536176,100.00000000000001,183.33819545738697,0.0,175.00034636779992,103.06282880069736,180.40986935290576,80.63997805488617,114.47323885133511,138.4572478193551,100.00000000000001,100.00000000000001,200.0,130.5456404837102,157.58850392542595,24
RUSFS-3,156.6773826932842,159.62617926150153,166.66805654004932,200.0,174.99895759496314,160.86611452503644,200.0,100.0,100.0,172.2449107164122,147.72504429020842,167.95468202596567,155.15522647347242,177.77592461326773,193.52364954560133,162.30675836156348,167.45178778364232,169.39172559316802,100.0,151.85128822730073,100.0,166.7631910137639,177.7759246132677,144.8596274262423,197.22303298169535,190.0070021006302,139.53388083739267,147.04275694716856,158.8425004749089,183.3381978901723,100.0,132.6612111586811,100.0,199.99999999999994,173.4855276081433,173.82870093329527,177.77592461326785,148.8809342840255,174.95404507046894,141.377119646046,149.93823387622928,162.65041635586456,171.94867911781344,175.87246924157944,200.00000000000003,174.99895759496314,100.0,163.43346531012648,171.5381728724513,174.9989575949632,100.0,177.7759246132677,171.39874507616503,174.99895759496317,199.99999999999997,165.98423883584206,154.16322684477151,200.0,171.53817287245136,179.00716226228698,100.0,200.0,146.8224989651603,169.55994581361182,100.0,160.1950236761103,166.66805654004935,160.34373920463395,129.4580876728653,171.23206291775554,100.0,200.00000000000003,163.28012192600082,177.77592461326773,152.76739566046928,174.99895759496314,169.44502355835385,162.49546846553972,177.77592461326753,167.0029575949629,174.99895759496314,153.51296647544476,162.9406938087991,100.0,100.0,159.44916264906269,177.77592461326773,100.0,200.0,175.00034636779992,0.0,166.28610885119753,180.1800730989809,175.87029068955033,156.81271967221642,171.3633379404462,100.0,100.0,199.99999999999997,151.7802607302954,157.67569301210148,24
SCAWWH-2,122.45288318164974,128.21420327767947,113.07991619275678,180.04589444278162,119.72463334331043,122.05082294607807,180.04589444278162,100.0,100.0,187.51093886735845,114.43711473991566,135.46256771501317,171.44898542440694,180.04589444278162,196.30061656390598,157.95614181290034,109.43396226415096,95.85701729145735,100.0,181.8214870023632,100.0,131.43863334466036,119.72463334331034,140.97254363743883,200.0,147.36420926277884,173.0128328379546,155.14699755319697,195.71838361280606,193.35528284944638,100.0,169.70532112752153,100.0,180.04589444278156,112.9255101577058,106.42780014302362,133.2356662449224,152.959233571179,116.87139958336935,186.9080418039478,187.70409748351676,162.4964840453793,115.4985885404746,161.92517648403782,200.0,107.5859559759869,100.0,75.62060825377017,112.98894187646923,128.0560383420235,100.0,86.60836401177424,43.79058621096336,144.26563240378377,115.32512706798022,176.6902833495963,67.66389581619539,150.0,122.23037417461484,187.65621141022473,100.0,200.0,83.44785525513318,107.00675997242904,100.0,106.73455850105192,117.07619244270082,188.80124430618798,180.0658485483388,65.84928131686245,100.0,200.0,126.54673027871226,119.72463334331037,200.0,137.5090640862151,119.7246333433104,81.99551384450444,110.19719431891995,105.98,91.13696672790367,173.69771450375652,103.48129305170491,100.0,100.0,165.851946420719,88.75523099844337,100.0,120.16362366556919,103.06282880069736,166.28610885119753,0.0,173.66455689933545,73.00924203839881,132.8699867843521,142.94451977727127,100.0,100.0,180.04589444278162,133.32121872917799,168.39057960562883,10
AINSAP-2,135.57426864560915,182.14324626828724,180.180073098981,190.09895105934106,184.1242484572947,172.71497456396128,192.4087996117237,100.0000000000001,100.0000000000001,170.85863446656214,168.8693884874079,142.67191591027242,184.61949900454653,175.91101338166985,185.49424962287063,169.02306877049108,178.4268861617093,152.9926455496982,100.0000000000001,182.6384968155391,100.0000000000001,148.662029631402,175.0255054031835,148.42864891384482,195.5407640725444,150.49094230839606,169.22113839335702,109.96802977920022,170.06911172331877,165.61073807975666,100.0000000000001,176.71133826602852,100.0000000000001,194.72261016848432,172.58476804859947,147.72946269687998,131.84673108878673,144.75168758273495,145.2981184222626,176.97863471879714,175.58036408679146,182.85317350998722,126.82329456619972,117.75848944980496,164.18555540460002,159.7836745609605,100.0000000000001,165.15123247113155,166.45821168733434,148.343178771796,100.0000000000001,182.88612208916499,164.71094492446775,156.46463870355558,182.50973167325358,176.59842114125547,163.8457107840237,194.06491744173388,150.8946720459895,124.69736748415748,100.0000000000001,190.24158321694955,160.1936321830386,177.35052725838273,100.0000000000001,180.40986935290573,165.30750302820215,172.14695890320272,194.57007299993077,176.71573441963764,100.0000000000001,195.04551352529256,162.0920519539386,182.6384968155391,183.93209124496096,172.91177606751268,184.61949900454653,161.83528730064555,121.60139832557591,162.2310140155903,175.71291316276915,169.35974564576236,163.41546432688202,100.0000000000001,100.0000000000001,167.3997968126385,173.31391951188115,100.0000000000001,198.26662308461863,180.40986935290576,180.1800730989809,173.66455689933545,0.0,164.57128236126735,142.32583289427248,133.93713595353717,100.0000000000001,100.0000000000001,192.4127616161017,158.0981430062801,111.1012288287845,101
