,Literature,RICCOT-11,FLAHPO-4,GARITS-2,KAIPOP-2,LOERPJ,AINRHA,WINPKP,PURTMS,BUCPAR,GALTTO-3,ASHHTO,MCIHAT-2,ROMFYY-2,ROTTEC,SCHIHA-3,STRAMH-2,NOOTSA-2,LEVBHW-2,FLAHOT,AMIAHA,LESRCO,THITEM,WINAIR,FRASAT-13,PIKHBT,STOPAR,TOMCIH,LOECER,SCHHOT-7,DUSDHD,PAPPOT-2,DAVHOP,MURWIT,MIJHAS,AINTPO,SCHROH-5,WAXHQC,STRTEC-2,NATHST,ROTHAJ,INUHLT,LYBCHS,ZINTUT,GARHSA,GILTNT,HUMHIS,SIRTCO,BUTTSA-3,COVROT-2,HENDHO,GRETSA-6,COVROP,AINPAR,HATHSA,PENTIH,STRTEC,PENTSO-2,COTMCA-2,SWABSO,MELHAO,MATTHB,1173780,KAIOHA-2,ROBHOP,GAROMI-3,WARCSA-3,SWAPIA-2,MENPIT,INUJAT,FALSAT-3,PENHTO,PERHYL,IRATIH,NOOAPH,ELLTCO-4,PURHPO-3,BRIPTT,PITTEC,BIRHOS,MCIFRO,ROCICH,KAIPAR,PENTSI,SPELTT,MCISGA,CLACAH,PEAHRO,EPIHPO,CARTIJ,PITSRA-2,ROTWWH,AINSAP-2,SCAWWH-2,RUSFS-3,YANHVO,PEAHOP-2,PENHOP-2,PATHBS,ROCHAT-4,GRETIO-4,totalAggressiveCites
GARHSA,146.27215789146584,99.99999999999999,183.5161643317284,195.72824358100425,99.99999999999999,185.24753881817307,157.27776050297922,178.17519667165834,158.40643329039173,175.435824511508,161.37494687537279,169.5661433133604,147.700793092667,99.99999999999999,186.91305038291634,99.99999999999999,158.3950833407749,163.77799706055092,177.42379867135344,187.81413224022725,200.00000000000006,179.96000572765962,138.4147722645068,144.27953083891606,185.86173340135412,99.99999999999999,99.99999999999999,200.00000000000006,158.6436169812444,157.9080423447623,197.0400800547743,150.9314318930833,157.30823046584752,99.99999999999999,158.48656586430167,187.45449470613733,189.46647706325382,145.53053596324122,200.00000000000014,178.93295412650772,157.45115076427325,154.70410528611745,173.37559155514424,99.99999999999999,0.0,141.4933694663862,152.26764142704192,99.99999999999999,131.92586055476292,195.29151524727453,153.76217397824183,143.44101286826927,191.952388476326,175.2224425860143,184.78168916817867,148.082082682402,176.7840193469505,152.83815822098492,160.20497390950757,153.60696216508939,189.47701058619052,99.99999999999999,153.20661647044258,177.3950249898551,126.22930937598694,157.3470650445043,150.8607647506254,147.54040058759372,166.0715226207406,171.0403610409039,192.97414020119032,171.9386948965082,150.553878449648,200.00000000000006,99.99999999999999,143.86616256917205,200.00000000000009,187.2799606478536,157.26501894571462,159.5211213851835,99.99999999999999,147.96938238230328,140.07003617126998,200.00000000000009,175.27262414122757,162.9576204865478,193.07947543055772,99.99999999999999,99.99999999999999,158.6648969825422,146.628502566013,140.12189967566704,164.7081433279846,157.82576988710449,179.83053475223576,151.9194340677686,197.89329541265076,99.99999999999999,173.1079159424871,178.8046919000949,99.99999999999999,19
GILTNT,153.40322937188984,100.0,179.81273187680299,199.99999999999997,100.0,199.49560094719192,167.50859177787524,193.23679306654512,174.61883382381262,199.99999999999997,166.97208231734888,130.27418260977618,158.53969437723282,100.0,192.30976482814364,100.0,167.64019308702382,149.79829236604695,181.19861008419028,196.300616563906,199.99999999999997,173.2757551110816,149.96779337212092,167.21095383996897,187.51093886735836,100.0,100.0,200.00000000000003,166.7085142270523,119.24526014000718,199.99999999999997,123.43040229694341,133.3487270278302,100.0,148.64614533316217,182.71425043220557,198.09091258996952,153.88701470955638,199.99999999999997,193.92633078018548,162.71616670334342,148.4842012289735,172.06710926877784,100.0,141.4933694663862,0.0,183.1413335491077,100.0,138.96184171530126,198.07551672375965,162.7134788035442,129.12402187480455,197.85997459682073,188.15105193170024,191.403678606002,117.30563327527855,187.7182018500194,139.46861609137608,181.74938008893378,168.68684500428628,199.99999999999997,100.0,163.6679732430481,178.89501453928256,146.45044855466526,169.70176482814364,135.12643536089,142.45174081685477,104.38036267496565,177.70481913931573,199.99999999999991,112.40293871003891,162.06082974686078,199.99999999999994,100.0,131.98595302054258,197.43658827604784,189.50413632626444,152.0090721908634,165.56425705366425,100.0,114.18964110277706,149.396769727239,200.00000000000003,176.68800719416225,161.44011280938844,199.99999999999997,100.0,100.0,152.24655339884666,156.57691050737213,139.74577827570081,171.97302243144483,150.7321429063103,176.55193752182495,101.85559599835484,197.69831800161657,100.0,178.980636814543,177.55484175432744,100.0,26
HUMHIS,141.07949661956687,100.0,186.90018014811812,194.9489306938814,100.0,188.6241943045191,176.84996995734622,176.98661075619637,147.664299289787,191.2076918801757,158.95375862861874,161.35887400961565,147.64363548684491,100.0,194.44784082698834,100.0,138.75589758469,159.70172886940315,180.06931926868597,186.5676836146347,197.21002612126946,192.1358306007892,154.08907607898834,131.64100468375432,191.67454009892745,100.0,100.0,197.44345023064528,145.4070654071014,193.06396932140294,195.95398210415166,176.52970885471402,187.50625243150125,100.0,164.7433753603069,195.23748176429922,177.76913244039352,96.11682642034555,194.88690046129057,122.31036780033673,162.63352720604357,98.02096457452977,129.06871684009678,100.0,152.26764142704192,183.1413335491077,0.0,100.0,168.00642844946043,196.2874451175457,171.70316473148006,164.16669536266843,162.47242885989942,176.93601343123842,192.2932027615991,162.68298534938546,157.8368441288477,169.15771603276175,126.5670973178455,123.0627572223235,198.76618685044184,100.0,136.03330742099024,185.36573178632935,134.68061443731034,138.2505632190297,161.19141448385076,127.85306477301248,170.52876334540125,161.59173962262724,197.22114155504923,193.0639693214029,163.61070504258666,200.0000000000001,100.0,128.7420779822331,197.22114155504923,186.069137738779,165.0526657461491,142.78834728951065,100.0,152.67586130763982,124.1962180702584,200.00000000000006,172.3692632758266,172.722185521451,196.89879397543493,100.0,100.0,163.16392279896746,154.12754478354282,118.8547026795037,182.272615025562,115.14687895714576,188.436282578761,157.4273473279016,165.28094258878457,100.0,141.51262332008787,176.6032851086479,100.0,36
SIRTCO,99.99999999999993,0,99.99999999999955,100.00000000000001,0,99.99999999999974,99.99999999999979,99.99999999999977,99.99999999999997,100.00000000000001,100.0000000000002,99.99999999999996,100.00000000000027,0,100.00000000000001,0,99.99999999999987,100.00000000000001,99.99999999999991,100.00000000000001,100.00000000000001,100.0,99.99999999999972,100.00000000000011,99.99999999999993,0,0,100.00000000000001,99.99999999999982,100.00000000000003,99.99999999999997,100.00000000000014,100.00000000000003,0,100.00000000000003,100.0,100.0,100.0,100.0,100.0,100.00000000000014,99.99999999999991,100.00000000000001,0,99.99999999999999,100.0,100.0,0,100.0,100.0,99.99999999999993,100.00000000000024,100.00000000000001,100.00000000000036,100.0000000000001,99.9999999999995,99.99999999999982,99.99999999999994,99.99999999999994,100.00000000000021,99.99999999999999,0,100.00000000000027,100.00000000000014,100.00000000000006,100.00000000000004,99.99999999999979,100.00000000000004,100.00000000000003,100.00000000000009,99.99999999999996,100.0,99.99999999999973,100.0,0,99.99999999999996,99.99999999999999,99.99999999999991,100.00000000000004,100.00000000000003,0,99.99999999999999,100.00000000000023,100.0,99.99999999999929,100.00000000000003,100.0,0,0,99.99999999999987,99.99999999999991,99.99999999999996,99.99999999999989,100.0,100.0,100.00000000000004,100.0,0,100.00000000000007,100.0000000000002,0,0
BUTTSA-3,159.75531180356808,100.0,180.70583751337475,199.99999999999997,100.0,195.71453323835735,166.3823069720208,194.62192599402414,153.62352020141253,195.45206476259787,174.9358745601043,177.45669362583513,166.94764414032446,100.0,189.39421502637805,100.0,155.1440184480432,152.10286228165623,181.93653986659237,186.2826775449701,196.97107513189022,171.44898542440703,158.7845932498433,172.69098618023793,189.7791298862331,100.0,100.0,190.91322539567042,172.57659382532893,130.64881701338953,190.9132253956704,113.76531709621315,138.94071061500344,100.0,160.09217557241948,199.1775747098049,200.00000000000009,150.49672099395747,190.91322539567042,170.05957230449462,169.55420468517093,149.30341132550478,178.3209071550224,100.0,131.92586055476292,138.96184171530126,168.00642844946043,100.0,0.0,195.83723982748924,157.13618079182922,145.34837628059609,196.35565479524766,196.63778521868238,193.55275895450163,156.7078398158797,184.68655499631225,136.34543454595985,174.34049608378095,170.56640886228408,200.00000000000003,100.0,166.79070989849072,178.8107877672504,136.94315550693042,169.1309761688195,159.26745883702625,157.3181619603877,178.36593551398332,175.15840217462852,200.00000000000003,158.59239773366414,138.37730291986836,200.00000000000009,100.0,152.91620646224882,200.00000000000006,175.6058293363276,160.62784569932876,175.15935232164577,100.0,164.43641585115043,155.37687543849785,200.00000000000009,181.02837244761426,154.93587309386845,196.9710751318902,100.0,100.0,162.73631306887665,150.20609388056732,145.53019362869728,176.39239691359882,164.73254138729962,180.30927302206237,150.50267809795898,198.18082590503914,100.0,158.44690859792044,181.00696140407192,100.0,22
COVROT-2,191.98281485360528,100.0,196.61975148695538,200.0,100.0,194.25139094776966,193.06410926527607,191.6267135116993,177.08460985073452,200.00000000000003,188.68874761654638,187.51171948246756,192.60861058766596,100.0,199.99999999999991,100.0,197.34502519421454,194.33962264150935,176.26955216928025,199.99999999999991,199.99999999999997,199.99999999999986,191.40713232901368,196.62052557586244,162.49648400874779,100.0,100.0,200.00000000000003,199.63845465188325,199.99999999999997,199.99999999999997,200.00000000000014,200.00000000000006,100.0,193.33689054892278,194.3393430476661,199.99999999999997,197.76169542932846,189.9969990997299,183.8848803763765,192.10614064337224,195.2813622815153,199.99999999999994,100.0,195.29151524727453,198.07551672375965,196.2874451175457,100.0,195.83723982748924,0.0,179.11498659268972,188.36957351033814,196.87480467529213,197.89430080430813,197.85091965150062,190.13197275033474,191.76049099346335,184.36025062380853,188.14751537157795,190.91033040948957,200.00000000000003,100.0,191.85579761552734,199.52105893343472,196.93815064298843,197.957921870117,189.30889675936285,200.00000000000009,199.99999999999997,200.00000000000009,200.00000000000009,199.99999999999997,196.18666689264188,199.99999999999997,100.0,199.61430145708326,199.99999999999997,186.12376402621922,200.00000000000037,199.99999999999994,100.0,195.0197262808477,196.74730636308152,197.9123695230952,186.42367049224336,196.97134896117248,196.8748046752922,100.0,100.0,187.73762942134766,191.91133765631088,193.16718647171575,187.44277295419113,199.99999999999991,200.00000000000003,198.95811627422378,200.00000000000003,100.0,196.87480467529215,192.95366550462518,100.0,16
HENDHO,161.16296989056585,99.99999999999993,194.20528826335268,198.0965446283116,99.99999999999993,191.38843621715367,173.80283663024312,189.2761198041167,126.77873755678951,200.0,166.19264013587954,171.81399868530113,162.87755001247697,99.99999999999993,194.28963388493523,99.99999999999993,171.6509620676151,183.66246642475775,179.89650910623425,193.74710805508522,200.00000000000003,192.38617851324702,161.9308136488275,167.08545615209087,196.6675240789962,99.99999999999993,99.99999999999993,200.00000000000003,166.9648106804426,192.38617851324707,187.11595072737148,176.57833750103666,192.38617851324713,99.99999999999993,162.88160460191094,170.35768267881892,200.00000000000003,162.73878874262888,200.0,194.2839178027381,170.27381161773604,170.54769255214566,178.9044237947486,99.99999999999993,153.76217397824183,162.7134788035442,171.70316473148006,99.99999999999993,157.13618079182922,179.11498659268972,0.0,139.05465027916023,196.3839151504952,191.8257447616421,196.1930892566237,145.3169249171926,184.7317399000515,120.29750926980603,182.01921585881354,184.59516042677765,200.0,99.99999999999993,176.6436620539448,188.7071025055961,163.8938165449498,177.66672508502688,151.04406724691881,163.78481309432823,171.4481694246764,194.09718015923312,199.99999999999997,186.67581239818233,171.04802715333915,200.00000000000003,99.99999999999993,164.8715649627649,200.0,194.86723697366952,172.12561781680768,179.99209971496543,99.99999999999993,166.21517735815377,175.45372061318298,200.00000000000009,172.08266603185305,160.56191321249457,194.283917802738,99.99999999999993,99.99999999999993,153.64003238616297,168.4169783449444,169.89708421263458,147.20464459288195,161.9251764840378,192.38617851324707,169.84908214924292,198.85678356054754,99.99999999999993,171.4424533424791,186.71502954803762,99.99999999999993,35
GRETSA-6,121.16398548025784,100.00000000000024,180.90696153987358,195.57640955214777,100.00000000000024,188.19100173895362,144.2681819409787,185.28753936383146,155.29128808071,199.63378347447946,151.27620164950838,141.38164605239223,125.64523138937867,100.00000000000024,194.97520408941807,100.00000000000024,139.59148513312437,148.5419140859488,177.30644384054972,192.3347967729548,196.94972152285067,179.8428320744643,136.17564643719086,143.02376442083414,187.4010739097024,100.00000000000024,100.00000000000024,200.00000000000023,140.35961367006396,163.2089723048755,200.00000000000017,147.74793634679622,163.44347683241836,100.00000000000024,137.20544178468685,178.48213640175,200.00000000000023,129.17618427763023,200.00000000000023,182.83512626840653,138.28561360838924,136.42532952757412,161.9520007249561,100.00000000000024,143.44101286826927,129.12402187480455,164.16669536266843,100.00000000000024,145.34837628059609,188.36957351033814,139.05465027916023,0.0,193.10902571145218,185.78441028941035,193.17128340708433,118.24741358589367,160.90673827206945,113.61523657385054,163.52019548346433,158.75692724520533,200.00000000000017,100.00000000000024,152.89365338585563,165.75855714161565,144.78907812848166,151.66842450598944,130.61067860254812,131.9157954943798,143.30487799439382,166.18993446306777,200.0000000000001,156.83680476081508,160.83186300851088,200.00000000000023,100.00000000000024,123.80459375404557,199.6185244525828,185.7137216775597,146.49863783376372,156.81260922707432,100.00000000000024,119.4289962157416,136.93888243686789,200.00000000000026,151.78815220125614,138.83853360827325,200.00000000000017,100.00000000000024,100.00000000000024,118.82721251464683,127.87665464068542,130.5416087634073,152.7878877091693,141.59984975732306,177.94292835047486,127.62699363898498,192.67566948958597,100.00000000000024,172.3719617196218,169.23222918529197,100.00000000000024,131
COVROP,172.91021029958176,100.00000000000001,199.99999999999974,193.74941400756325,100.00000000000001,182.51159925302738,190.91880099084008,155.679154217421,184.0552165649695,190.6241210113448,188.60978269871026,193.7369128355783,171.58645612152208,100.00000000000001,189.45999055980838,100.00000000000001,166.7524535232176,188.80873855508855,187.2732511993079,174.38178808044572,190.62412101134478,189.58652373660024,185.89265794887626,159.51406496592213,185.42975394504552,100.00000000000001,100.00000000000001,191.92424289777156,186.75711039184597,200.00000000000006,190.6116198393598,200.00000000000017,184.13180994508738,100.00000000000001,191.97717089051858,190.16952881318298,193.74941400756316,179.35999078571007,180.20439416195265,167.457969163424,181.86129165575994,169.12202071096846,174.99765603025276,100.00000000000001,191.952388476326,197.85997459682073,162.47242885989942,100.00000000000001,196.35565479524766,196.87480467529213,196.3839151504952,193.10902571145218,0.0,181.36628810107277,179.8849698548398,197.58572528005055,161.688314147422,200.00000000000037,164.63635006234446,179.79366450029565,192.9680907585085,100.00000000000001,146.16061667948765,190.8994515070695,174.8048968384419,169.63212101134496,194.7599085365853,169.6092905699179,200.0,177.9176591706906,192.1911740075869,199.99999999999997,186.8075622632555,196.8747070037816,100.00000000000001,178.516337504535,199.99999999999991,196.8747070037816,173.78496619975977,172.12524713380125,100.00000000000001,189.8941583000027,165.6049575647918,199.99999999999997,190.40096509083804,183.06821491209308,165.63486420601927,100.00000000000001,100.00000000000001,193.84322437321475,183.77417220079087,169.46535839225677,194.89612997453145,177.72881786835433,192.4988175184266,192.78182954782255,174.99765603025284,100.00000000000001,175.97764451197972,188.06700259302661,100.00000000000001,32
AINPAR,164.72086882645632,100.00000000000036,172.2238077585006,200.00000000000034,100.00000000000036,166.6761874238163,185.3185887715429,164.23384854631718,191.50864559309147,195.66433083641076,178.00999948752525,191.7567054437505,168.4398970041838,100.00000000000036,187.96644689150386,100.00000000000036,178.38284642430224,193.1147609318226,180.65538449626163,176.0816989574849,195.3950774966336,192.8406227346466,167.75696430055473,174.19897200478079,190.7487314025329,100.00000000000036,100.00000000000036,199.99999999999915,170.732400663227,197.3350823293869,198.61921364216835,187.70409748351716,187.8214643239327,100.00000000000036,193.08226034726795,191.50528493079835,190.79705892505703,177.899128732436,183.03013566225886,192.87251619368215,189.67966021237316,181.3522541246987,187.83173059001209,100.00000000000036,175.2224425860143,188.15105193170024,176.93601343123842,100.00000000000036,196.63778521868238,197.89430080430813,191.8257447616421,185.78441028941035,181.36628810107277,0.0,191.65899241960935,179.159920161597,165.71451525511839,185.26641925440023,174.21285617822505,186.69588654421875,193.0960682108452,100.00000000000036,174.52509710182147,190.63990861033255,177.10677385700762,180.1746802443996,192.30211605509353,181.38421732907537,188.5325692982157,184.48010513752564,189.90328270638574,194.71849218129753,165.34456614722683,199.68932306948733,100.00000000000036,177.28646459995863,190.80396285684617,189.79975104043012,174.60871382110108,194.23436802712527,100.00000000000036,178.45650681280677,175.00602666648214,199.37864613897642,181.9543594715689,182.20062777687224,196.5480341054222,100.00000000000036,100.00000000000036,192.52086697747322,167.13867384703988,179.31133494737435,190.61302635872812,187.7040974835172,187.8751093391811,187.60744243846892,200.00000000000037,100.00000000000036,194.91870620318298,179.61968010117536,100.00000000000036,29
HATHSA,180.41336723875443,100.0000000000001,177.36039818547846,190.91115655532843,100.0000000000001,175.76721130579725,188.3137222221561,167.1354828690445,194.5915062030711,200.0000000000001,171.8217469101705,197.85091965150062,194.07700307888751,100.0000000000001,188.3019374165243,100.0000000000001,189.6451361717132,193.55275895450148,186.04587667428711,194.1515362154066,200.00000000000026,180.6453694740241,186.14478437514816,188.71247289397607,167.00425404095174,100.0000000000001,100.0000000000001,200.00000000000017,186.6464571489182,193.55275895450157,200.00000000000014,186.56340755082306,193.55275895450163,100.0000000000001,183.0664545681175,192.17866708809345,198.38657631494047,191.03802568899536,181.96748408194628,200.00000000000028,194.34448768294953,192.09754549017515,195.8055925432757,100.0000000000001,184.78168916817867,191.403678606002,192.2932027615991,100.0000000000001,193.55275895450163,197.85091965150062,196.1930892566237,193.17128340708433,179.8849698548398,191.65899241960935,0.0,191.41497142207885,177.33486352976382,193.55275895450185,188.66948764897063,194.8240596778611,200.00000000000014,100.0000000000001,185.45318630449162,187.27333239900312,186.21010629626508,193.55275895450168,192.95729401547706,190.3753250928883,197.8509196515006,194.03654787700174,151.95201851003588,191.40367860600202,184.8516907921955,177.6960309777349,100.0000000000001,192.33811465426888,167.04098096160067,191.52528425456603,188.17207125289474,188.79800467733205,100.0000000000001,186.4566631974963,177.3325099263768,200.00000000000014,189.81205949449424,189.14178115290093,193.5527589545016,100.0000000000001,100.0000000000001,189.4864870075801,182.8831491371767,192.52268656330298,192.7993640695318,193.5527589545016,166.8067769365031,184.45223038762322,200.0000000000001,100.0000000000001,193.5527589545016,174.92207531287556,100.0000000000001,31
PENTIH,117.93174959108765,99.9999999999995,168.63596035711427,199.62374939429313,99.9999999999995,185.56280144805103,151.71763197768414,182.0758120351467,173.59032781806712,199.10212923638278,141.80900990523858,133.7677969074685,133.90836739748065,99.9999999999995,191.56841259755925,99.9999999999995,148.38207021832923,151.65943404293523,170.24682641668252,194.22553746576747,197.96197588575697,185.59986318159844,129.13847669053217,147.7945137046364,186.31377784920184,99.9999999999995,99.9999999999995,198.77718553145453,140.34653451984917,172.70472878602192,197.96197588575714,139.86605816555166,169.39543368583068,99.9999999999995,138.19798686887842,174.66564816440237,200.0000000000003,131.46705972340618,197.96197588575708,193.55528318558868,153.4888931390877,130.95037211284063,166.44474034620464,99.9999999999995,148.082082682402,117.30563327527855,162.68298534938546,99.9999999999995,156.7078398158797,190.13197275033474,145.3169249171926,118.24741358589367,197.58572528005055,179.159920161597,191.41497142207885,0.0,171.74948535902172,112.05781562983464,167.13404141990105,163.06914503470213,191.04124504745937,99.9999999999995,155.08204540594502,178.04920688070408,137.55507181851868,167.7075477011653,121.93230680027573,138.84948349064996,129.09289683770024,173.4475725624362,197.95627511900406,163.0077245389506,154.47220590232314,197.87931476783675,99.9999999999995,111.16416829301424,199.81187469714723,186.10763201533524,145.85119048295144,168.78020252676288,99.9999999999995,92.54208173653804,144.88029337242034,198.20425847276445,152.10779584117364,156.1341920713667,197.5543710629085,99.9999999999995,99.9999999999995,140.46278066614525,139.3400642211968,119.87098156286862,150.51268397917275,131.9233817972157,178.498458826601,119.19289354461904,199.99999999999952,99.9999999999995,160.58774905224763,157.23309295444452,99.9999999999995,70
STRTEC,98.60079236186914,99.99999999999982,170.74500539896337,193.63679517203298,99.99999999999982,143.48513421501605,163.94100560394998,147.27984714763795,179.92884793235956,194.82979891222982,165.74340650447067,188.5067611396634,145.88788088061622,99.99999999999982,189.90230028441675,99.99999999999982,125.38308515519707,177.41645475831126,162.3544659945364,181.32808354992443,189.0133226884883,191.6914325632452,144.0842488094365,160.66044453684452,187.1112219949104,99.99999999999982,99.99999999999982,191.71099246544554,149.4231142252314,197.2584202385109,189.58135821565764,188.3882041814283,192.25707300034912,99.99999999999982,179.58029233561467,178.06037748572442,198.51704006786082,151.10831439321092,182.20927099446095,167.3381567786035,176.91767845100233,154.3040637668651,173.58055985230283,99.99999999999982,176.7840193469505,187.7182018500194,157.8368441288477,99.99999999999982,184.68655499631225,191.76049099346335,184.7317399000515,160.90673827206945,161.688314147422,165.71451525511839,177.33486352976382,171.74948535902172,0.0,184.96741928098487,127.89888013007945,169.3510845601585,194.99825358016034,99.99999999999982,147.5843863264919,176.38033955760085,162.60716105570012,157.25961019909184,182.8617791701552,155.30561330756288,192.39998004091592,172.860625171553,186.8409759992013,195.23456913327664,161.42624481693605,197.31230976498176,99.99999999999982,160.42505377750535,191.1541340252479,177.48421459815842,165.07556375010404,172.5839381262811,99.99999999999982,164.43347844127084,143.29770626040988,198.4044708347884,150.43927881825311,175.77885308465494,186.37672770819796,99.99999999999982,99.99999999999982,174.00659265241666,121.47526272788966,156.20110496849773,168.89683979338326,166.08153285764172,184.37642832193984,180.2522955051956,184.83109625268185,99.99999999999982,180.68533894991933,162.98590371939002,99.99999999999982,494
PENTSO-2,144.61817612286094,99.99999999999994,178.61683774857872,188.88434446716647,99.99999999999994,197.11991991221157,154.55468058990314,189.62077683291207,162.56510568406594,200.00000000000034,149.94111614091923,152.71494173736576,145.3832183070923,99.99999999999994,194.4462941999071,99.99999999999994,151.9986347363534,155.77439907727253,185.3493231334419,193.52330167194387,200.0000000000004,179.3755835412829,151.41707299085368,158.9321081182074,187.5109388673587,99.99999999999994,99.99999999999994,200.00000000000034,156.05964962501466,166.67776519944104,200.00000000000028,150.51992165577337,164.10794139394753,99.99999999999994,146.4584664826006,183.29079171702898,200.00000000000043,141.75460479697114,200.0000000000003,188.24221738362905,153.42997573623222,147.55461314794783,170.91519979088062,99.99999999999994,152.83815822098492,139.46861609137608,169.15771603276175,99.99999999999994,136.34543454595985,184.36025062380853,120.29750926980603,113.61523657385054,200.00000000000037,185.26641925440023,193.55275895450185,112.05781562983464,184.96741928098487,0.0,179.44183811106132,172.5950568752168,200.0000000000003,99.99999999999994,160.2086888201759,176.6216972273295,159.54898961010164,167.30312419258186,130.54593228030572,141.33966338733546,151.52578494979792,178.88149770952592,200.00000000000028,164.44030099220922,158.42600759619768,200.00000000000037,99.99999999999994,139.93163863698032,200.0000000000003,177.70247750249982,152.33188469407767,168.88415129586497,99.99999999999994,141.47976426741744,157.88575292651683,200.00000000000045,165.60993763589696,144.92226918806148,200.0000000000003,99.99999999999994,99.99999999999994,144.2437992424385,148.3519515102166,144.28505896222794,150.87700877729532,152.86808244081823,182.4852758084615,150.21437439319143,199.99999999999997,99.99999999999994,164.4403009922092,174.22532314733496,99.99999999999994,15
COTMCA-2,117.83149661532643,99.99999999999994,177.08873475218763,199.24043636446518,99.99999999999994,170.9531958791713,168.14589706588743,169.98956864978396,154.63982944438158,198.97889119664035,174.44387086460463,188.98376311643327,148.64088826363675,99.99999999999994,192.36219732129874,99.99999999999994,122.67107728556952,175.80226080086024,171.51275611556053,188.4344135209373,192.68585234379236,192.58100635059012,143.56966406434964,148.47277335950244,186.54552395930372,99.99999999999994,99.99999999999994,192.71035439655148,147.86964758110855,193.7024026257084,195.3446099757544,181.8520214640874,188.6014171303539,99.99999999999994,180.94641869280684,184.91725721715983,182.00067808006474,126.71857954014607,194.77593442566916,138.25151951669062,175.35744414343569,120.34555676324588,142.89673422720938,99.99999999999994,160.20497390950757,181.74938008893378,126.5670973178455,99.99999999999994,174.34049608378095,188.14751537157795,182.01921585881354,163.52019548346433,164.63635006234446,174.21285617822505,188.66948764897063,167.13404141990105,127.89888013007945,179.44183811106132,0.0,145.39599670402868,191.7126080155901,99.99999999999994,138.1091364516765,180.7440775530262,144.30432514688445,133.74944552994222,171.0311456287079,144.96023064211988,189.26924052183676,170.41689215448264,196.0677054397407,193.3627927781624,163.65404461147233,197.75150929795933,99.99999999999994,141.84273368100915,198.05351134359574,184.94333579101797,167.73657773413606,161.02765251235815,99.99999999999994,154.43800380964578,111.25696480887201,197.0586140385367,163.76343735032776,181.85675630933724,190.21513372137736,99.99999999999994,99.99999999999994,172.96426345735023,135.1162951795841,124.99335548975579,170.7280844911018,139.72165548337853,191.35875278853314,165.31525804064717,167.867552159457,99.99999999999994,169.8870242497756,168.18032804835593,99.99999999999994,351
SWABSO,136.0283092259797,100.00000000000021,173.0956178026299,200.0000000000001,100.00000000000021,187.09869655830286,166.8668988142887,185.0640129692102,152.34030828254998,197.81847929827785,172.78316737742998,158.44068047871403,144.33560590095752,100.00000000000021,198.4865700131805,100.00000000000021,152.04132253920108,144.3293753253201,180.81752729395504,187.8199548359601,200.0000000000005,193.1872926419129,143.6753986423919,136.1752303594021,189.12425862986126,100.00000000000021,100.00000000000021,200.00000000000048,149.67225828866094,178.19842748716113,200.00000000000043,172.82086233010176,180.99382294462916,100.00000000000021,171.32830691923826,189.0387924716299,186.3654956142343,118.71472766457478,200.00000000000045,154.16236620622698,160.95071172247688,132.41112863761512,148.6304343076811,100.00000000000021,153.60696216508939,168.68684500428628,123.0627572223235,100.00000000000021,170.56640886228408,190.91033040948957,184.59516042677765,158.75692724520533,179.79366450029565,186.69588654421875,194.8240596778611,163.06914503470213,169.3510845601585,172.5950568752168,145.39599670402868,0.0,200.00000000000045,100.00000000000021,151.93017621710703,147.55214134091437,140.07896397656694,144.70416270508605,165.67087182817642,130.69192509829782,169.9246483019186,168.98196379021599,195.4551652047452,168.19070126800884,168.09094370981728,200.00000000000048,100.00000000000021,139.80527494773034,197.72758260237285,188.48625357634376,163.8902802994407,151.9080470923032,100.00000000000021,136.95923624239833,124.84671453024168,200.00000000000003,170.21317325998228,167.6400704030122,200.00000000000045,100.00000000000021,100.00000000000021,167.45242844870532,142.90135165902637,104.37728905544766,183.40099651450737,139.98176189492145,185.63878064267402,143.8691727018944,179.11193928100732,100.00000000000021,174.8798052351792,170.37785666359994,100.00000000000021,44
