,Literature,IRATIH,ELLTCO-4,PURHPO-3,BRIPTT,NOOAPH,MCIFRO,ROCICH,BIRHOS,PITTEC,PENTSI,KAIPAR,1173780,MATTHB,ROBHOP,KAIOHA-2,SWAPIA-2,MENPIT,WARCSA-3,GAROMI-3,PENHTO,PERHYL,INUJAT,FALSAT-3,PITSRA-2,PEAHOP-2,AINSAP-2,SCAWWH-2,YANHVO,RUSFS-3,ROTWWH,PATHBS,PENHOP-2,ROCHAT-4,GRETIO-4,SPELTT,MCISGA,CLACAH,CARTIJ,EPIHPO,PEAHRO,LESRCO,AMIAHA,FLAHOT,STOPAR,TOMCIH,FRASAT-13,PIKHBT,THITEM,WINAIR,LOECER,DAVHOP,PAPPOT-2,DUSDHD,SCHHOT-7,GALTTO-3,BUCPAR,PURTMS,WINPKP,AINRHA,RICCOT-11,FLAHPO-4,LOERPJ,KAIPOP-2,GARITS-2,ROMFYY-2,MCIHAT-2,ASHHTO,STRAMH-2,SCHIHA-3,ROTTEC,LEVBHW-2,NOOTSA-2,PENTIH,HATHSA,AINPAR,COVROP,GRETSA-6,STRTEC,PENTSO-2,SWABSO,MELHAO,COTMCA-2,STRTEC-2,NATHST,ROTHAJ,WAXHQC,MURWIT,SCHROH-5,AINTPO,MIJHAS,ZINTUT,LYBCHS,INUHLT,GILTNT,HUMHIS,GARHSA,HENDHO,COVROT-2,SIRTCO,BUTTSA-3,totalStrictCites
ASHHTO,100.00000000000044,0,100.00000000000003,0,100.0,0,0,100.00000000000003,100.0,100.00000000000007,0,99.99999999999986,100.00000000000016,0,100.00000000000003,99.99999999999984,100.00000000000001,0,100.0,99.99999999999993,0,99.99999999999983,100.00000000000003,0,99.99999999999987,100.0,99.99999999999984,100.00000000000007,0,0,100.00000000000018,0,0,100.00000000000017,0,99.99999999999932,100.00000000000001,0,100.0,0,0,100.0,0,99.99999999999997,0,0,100.0,0,100.0000000000001,100.00000000000007,100.00000000000009,100.0,100.00000000000017,0,100.00000000000004,99.99999999999997,0,100.00000000000001,100.00000000000001,100.00000000000023,0,100.00000000000009,100.00000000000011,0,100.00000000000006,0,100.0000000000001,0,99.99999999999987,0,100.0,99.99999999999999,99.99999999999999,99.99999999999969,99.99999999999997,99.99999999999979,100.0,100.00000000000006,99.99999999999989,100.00000000000007,100.00000000000018,0,99.99999999999994,0,0,100.00000000000001,99.99999999999996,0,100.0,100.00000000000006,0,0,100.0,99.99999999999994,0,100.0,100.00000000000009,100.00000000000003,0,0,0,0
STRAMH-2,76.0168538719806,99.99999999999987,97.79677616456098,99.99999999999987,156.7877141540241,99.99999999999987,99.99999999999987,126.92398694363668,156.7877141540241,104.83688082835499,99.99999999999987,74.41023723826945,84.98725244167467,99.99999999999987,97.44101384568468,131.29718520102605,89.23361215352533,99.99999999999987,141.38214581365386,82.03339907761062,99.99999999999987,115.66296354470617,105.79720762592815,99.99999999999987,87.78714636431278,154.89698051406765,170.01108982872572,156.78771415402414,99.99999999999987,99.99999999999987,119.2172324674281,99.99999999999987,99.99999999999987,135.40200130762426,99.99999999999987,130.84771358294086,152.84933951809822,99.99999999999987,134.48074398112047,99.99999999999987,99.99999999999987,156.7877141540241,99.99999999999987,186.26064368226318,99.99999999999987,99.99999999999987,198.0229673142363,99.99999999999987,142.81421496902786,92.54459017287988,130.23325424000114,133.43205421149145,154.81068146826064,99.99999999999987,154.81068146826053,152.86503025369947,99.99999999999987,132.9369549822694,111.68272027373297,122.36742841072359,99.99999999999987,139.33177079757974,164.81352541408833,99.99999999999987,198.42146803472767,99.99999999999987,101.49449668176037,99.99999999999987,0.0,99.99999999999987,156.7877141540241,94.22875131164743,122.26039848917456,125.77708509367218,156.8821865479546,147.88821068909036,139.1434819703641,122.77832533953624,81.15655218570541,137.5987672141053,96.11290739374567,99.99999999999987,86.0360916003796,99.99999999999987,99.99999999999987,154.81068146826047,144.95689951064506,99.99999999999987,143.06616587068865,190.8446227861094,99.99999999999987,99.99999999999987,156.7877141540241,82.86846160712888,99.99999999999987,78.11481940309831,111.46312800292169,146.3237155766148,99.99999999999987,99.99999999999987,99.99999999999987,102
SCHIHA-3,100.00000000000044,0,100.00000000000003,0,100.0,0,0,100.00000000000003,100.0,100.00000000000007,0,99.99999999999986,100.00000000000016,0,100.00000000000003,99.99999999999984,100.00000000000001,0,100.0,99.99999999999993,0,99.99999999999983,100.00000000000003,0,99.99999999999987,100.0,99.99999999999984,100.00000000000007,0,0,100.00000000000018,0,0,100.00000000000017,0,99.99999999999932,100.00000000000001,0,100.0,0,0,100.0,0,99.99999999999997,0,0,100.0,0,100.0000000000001,100.00000000000007,100.00000000000009,100.0,100.00000000000017,0,100.00000000000004,99.99999999999997,0,100.00000000000001,100.00000000000001,100.00000000000023,0,100.00000000000009,100.00000000000011,0,100.00000000000006,0,100.0000000000001,0,99.99999999999987,0,100.0,99.99999999999999,99.99999999999999,99.99999999999969,99.99999999999997,99.99999999999979,100.0,100.00000000000006,99.99999999999989,100.00000000000007,100.00000000000018,0,99.99999999999994,0,0,100.00000000000001,99.99999999999996,0,100.0,100.00000000000006,0,0,100.0,99.99999999999994,0,100.0,100.00000000000009,100.00000000000003,0,0,0,0
ROTTEC,141.9890670205824,100.0,83.95809743770482,100.0,0.0,100.0,100.0,78.46556150447125,0.0,122.87972983344851,100.0,125.4559002313816,143.27974919957316,100.0,101.68256899558838,170.596018700932,104.91959148210684,100.0,114.30611759104976,151.94753259217782,100.0,115.52574297010348,164.7058823529412,100.0,136.38475163862677,200.0,179.81779957953736,7.105427357601002e-14,100.0,100.0,139.23440168793337,100.0,100.0,168.57607906967638,100.0,175.00081462413198,114.31831146605818,100.0,145.83637159107482,100.0,100.0,0.0,100.0,196.08304416867608,100.0,100.0,200.0,100.0,162.24719101123605,105.5775563800075,117.96913887506224,122.23055763940985,22.155688622754354,100.0,7.406171809841495,9.519725557461438,100.0,190.13114025338967,155.4569653948536,156.60374214831978,100.0,119.42215088282504,200.0000000000001,100.0,200.00000000000009,100.0,147.70834464411757,100.0,156.7877141540241,100.0,0.0,99.97498123592693,120.75471698113209,90.81891514408689,166.68889629876622,184.57032755298636,200.0,115.88866212167264,184.4641299639846,133.23566624492244,149.22985358885856,100.0,182.1601124707932,100.0,100.0,22.222222222222207,18.1818181818182,100.0,200.0,200.00000000000003,100.0,100.0,0.0,109.17037383906973,100.0,147.17020175892395,143.85632274714283,164.60215726121615,100.0,100.0,100.0,1
LEVBHW-2,94.08180485340924,99.99999999999999,42.65133919464849,99.99999999999999,99.97498123592693,99.99999999999999,99.99999999999999,38.48404073452396,99.97498123592693,92.1789853403945,99.99999999999999,63.75327988010301,66.82148501050284,99.99999999999999,58.10505796655378,164.71522244111844,59.0187046113998,99.99999999999999,104.78457510116637,103.95904982804123,99.99999999999999,75.54528896983699,141.17647058823528,99.99999999999999,96.5146011813276,150.06254691018262,179.8177995795374,99.974981235927,99.99999999999999,99.99999999999999,89.1968735418238,99.99999999999999,99.99999999999999,118.53855092356679,99.99999999999999,158.75503709255173,114.31831146605818,99.99999999999999,133.33611116898268,99.99999999999999,99.99999999999999,99.97498123592693,99.99999999999999,196.0830441686761,99.99999999999999,99.99999999999999,200.0,99.99999999999999,125.73033707865173,59.7357122014256,109.14521019050635,88.92223055763941,99.9749812359271,99.99999999999999,99.97498123592698,99.9749812359269,99.99999999999999,141.52033785285622,122.18278615794141,136.69338042953075,99.99999999999999,80.29695024077043,149.96247185389052,99.99999999999999,200.0000000000001,99.99999999999999,111.0092838916337,99.99999999999999,94.22875131164743,99.99999999999999,99.97498123592693,0.0,64.15094339622641,80.52111469087637,166.68889629876622,169.54142581888232,150.06254691018265,98.51925832645794,131.1666735889022,119.93074515549041,99.2596119509582,99.99999999999999,110.4403537297145,99.99999999999999,99.99999999999999,99.97498123592695,99.9749812359269,99.99999999999999,150.06254691018262,200.0,99.99999999999999,99.99999999999999,99.97498123592693,43.70181952393432,99.99999999999999,83.43036894846512,117.54358245115078,154.1847741128654,99.99999999999999,99.99999999999999,99.99999999999999,4
NOOTSA-2,84.01022336061497,99.99999999999999,94.50111284492289,99.99999999999999,120.75471698113209,99.99999999999999,99.99999999999999,63.196571897576874,120.75471698113209,73.3110608120926,99.99999999999999,90.60481099147802,84.1120924870623,99.99999999999999,70.6342154625226,141.58582883443165,82.70993392313706,99.99999999999999,111.23317449124872,108.57047138875348,99.99999999999999,70.08665784358664,141.6204217536071,99.99999999999999,67.62478148066612,188.67924528301887,172.2706297682166,120.75471698113215,99.99999999999999,99.99999999999999,86.40421300868812,99.99999999999999,99.99999999999999,109.82350888708748,99.99999999999999,143.03254541247716,86.79245283018871,99.99999999999999,129.56252626332233,99.99999999999999,99.99999999999999,120.75471698113209,99.99999999999999,158.34719511207228,99.99999999999999,99.99999999999999,166.03773584905656,99.99999999999999,91.76807292770833,72.320096396383,102.80820356423547,59.15283852409642,98.59902835837774,99.99999999999999,113.34854517129058,116.98113207547168,99.99999999999999,177.5767780680822,132.81545596089134,126.251907021896,99.99999999999999,62.761591810775684,126.74406207223886,99.99999999999999,200.00000000000009,99.99999999999999,72.82623459983391,99.99999999999999,122.26039848917456,99.99999999999999,120.75471698113209,64.15094339622641,0.0,98.44761667614083,166.68889629876622,150.35358272439726,184.90566037735846,91.78255145071397,113.68238267902156,116.15716024983004,100.14647851895441,99.99999999999999,141.13657370565554,99.99999999999999,99.99999999999999,98.53249475890988,120.75471698113203,99.99999999999999,188.67924528301884,200.00000000000003,99.99999999999999,99.99999999999999,120.75471698113209,84.53425103336966,99.99999999999999,99.06379434320166,104.47426292666978,152.10254806940753,99.99999999999999,99.99999999999999,99.99999999999999,53
PENTIH,101.7471322652713,99.99999999999969,81.93149266157755,99.99999999999969,90.81891514408689,99.99999999999969,99.99999999999969,71.36504859903665,90.81891514408689,101.85139390080542,99.99999999999969,104.09890987037986,120.96979851120534,99.99999999999969,83.4553740168108,161.89334289831964,91.8050523761902,99.99999999999969,71.08128964316873,149.0942988322368,99.99999999999969,85.41576799744682,153.3014984633078,99.99999999999969,100.62555337003,199.9999999999997,161.16414770610712,90.81891514408696,99.99999999999969,99.99999999999969,116.92730138294213,99.99999999999969,99.99999999999969,145.20010556876917,99.99999999999969,128.29865619369627,100.03789074947154,99.99999999999969,112.2632268660437,99.99999999999969,99.99999999999969,90.81891514408689,99.99999999999969,193.2298104087351,99.99999999999969,99.99999999999969,199.9999999999997,99.99999999999969,142.7933244661855,86.05418213901264,106.32333064770755,99.92345733441859,90.81891514408704,99.99999999999969,90.81891514408693,90.81891514408684,99.99999999999969,166.99172800244168,155.4569653948533,123.25267907483205,99.99999999999969,99.96828433777448,177.6928996950089,99.99999999999969,199.99999999999977,99.99999999999969,116.15682581851893,99.99999999999969,125.77708509367218,99.99999999999969,90.81891514408689,80.52111469087637,98.44761667614083,0.0,163.86701675596746,163.8663125161428,199.99999999999966,74.11677010164426,149.8075938285294,78.33510054128966,139.71193905487416,99.99999999999969,153.13449870632854,99.99999999999969,99.99999999999969,90.81891514408689,90.81891514408684,99.99999999999969,199.99999999999972,177.91639653835898,99.99999999999969,99.99999999999969,90.81891514408689,87.66420946178692,99.99999999999969,130.51458827834145,121.6367712612344,129.49990190751134,99.99999999999969,99.99999999999969,99.99999999999969,70
HATHSA,161.2290642156677,99.99999999999997,166.68889629876622,99.99999999999997,166.68889629876622,99.99999999999997,99.99999999999997,166.68889629876625,166.68889629876622,143.6633379289758,99.99999999999997,154.9237290373049,166.6888962987664,99.99999999999997,166.68889629876625,147.0728336616777,166.68889629876625,99.99999999999997,166.68889629876625,158.69081583807673,99.99999999999997,157.80435096537354,143.1594845340604,99.99999999999997,159.7966700407626,199.99999999999997,179.81779957953728,166.68889629876628,99.99999999999997,99.99999999999997,166.68889629876642,99.99999999999997,99.99999999999997,158.77081168003457,99.99999999999997,171.74231809443074,166.68889629876628,99.99999999999997,166.68889629876622,99.99999999999997,99.99999999999997,166.68889629876622,99.99999999999997,184.32041404458028,99.99999999999997,99.99999999999997,166.65555185061683,99.99999999999997,166.68889629876634,166.6888962987663,157.72921486521727,166.68889629876622,166.6888962987664,99.99999999999997,166.68889629876628,166.6888962987662,99.99999999999997,190.13114025338962,166.68889629876625,166.68889629876637,99.99999999999997,166.6888962987663,200.00000000000009,99.99999999999997,200.00000000000006,99.99999999999997,166.68889629876637,99.99999999999997,156.8821865479546,99.99999999999997,166.68889629876622,166.68889629876622,166.68889629876622,163.86701675596746,0.0,153.74181117533706,199.99999999999994,166.68889629876625,170.5201763390075,166.68889629876634,166.68889629876642,99.99999999999997,177.20981347273369,99.99999999999997,99.99999999999997,166.68889629876622,166.6888962987662,99.99999999999997,199.99999999999994,200.0,99.99999999999997,99.99999999999997,166.68889629876622,166.6888962987662,99.99999999999997,166.68889629876622,145.94838963631304,166.6888962987662,99.99999999999997,99.99999999999997,99.99999999999997,6
AINPAR,136.66556304123426,99.99999999999979,159.10334794186736,99.99999999999979,184.57032755298636,99.99999999999979,99.99999999999979,168.58705432023277,184.57032755298636,123.49030907930141,99.99999999999979,141.43138092762842,139.49540127245766,99.99999999999979,118.23920210220297,92.65867161650664,148.50534501171657,99.99999999999979,175.048785063103,121.16758660002506,99.99999999999979,122.99572078185003,110.33253995239704,99.99999999999979,133.45186730129836,199.99999999999977,174.55931543966153,184.57032755298644,99.99999999999979,99.99999999999979,169.54142581888252,99.99999999999979,99.99999999999979,147.92473333167834,99.99999999999979,154.45241455534537,169.15606936416174,99.99999999999979,176.23682060492496,99.99999999999979,99.99999999999979,184.57032755298636,99.99999999999979,157.15528836178387,99.99999999999979,99.99999999999979,184.58574181117515,99.99999999999979,154.12716763005778,141.62143583631894,111.42135813606677,107.88439306358377,169.1560693641619,99.99999999999979,177.16415574314487,184.57032755298633,99.99999999999979,170.84907757279376,138.32755298651244,161.33102000037812,99.99999999999979,169.5414258188824,123.38706618423336,99.99999999999979,199.9999999999999,99.99999999999979,145.44048539975213,99.99999999999979,147.88821068909036,99.99999999999979,184.57032755298636,169.54142581888232,150.35358272439726,163.8663125161428,153.74181117533706,0.0,171.42857142857122,167.17776455271138,118.50633209644218,157.94716713479372,152.49614792623782,99.99999999999979,142.80981122936106,99.99999999999979,99.99999999999979,169.15606936416174,166.38850937116814,99.99999999999979,153.7572254335259,199.99999999999983,99.99999999999979,99.99999999999979,184.57032755298636,160.19466861916325,99.99999999999979,136.29303836519534,130.9472675402184,165.82404023080406,99.99999999999979,99.99999999999979,99.99999999999979,13
COVROP,161.1865481223327,100.0,139.98665236920445,100.0,200.0,100.0,100.0,188.54658764470656,200.0,184.64962775347306,100.0,129.40899643123257,143.28975453575245,100.0,151.28757566430698,159.66697890894415,131.14866969393944,100.0,200.0,123.44008866443477,100.0,182.23090933321475,147.89915966386556,100.0,169.67558291003567,57.14285714285714,199.99999999999983,200.00000000000006,100.0,100.0,200.00000000000017,100.0,100.0,196.06220461632006,100.0,183.8335125506419,200.00000000000006,100.0,191.66649305193857,100.0,100.0,200.0,100.0,200.0,100.0,100.0,200.0,100.0,200.0000000000001,140.26011922130982,171.4285714285715,183.34583645911476,200.00000000000017,100.0,200.00000000000006,190.48027444253856,100.0,144.45432318292956,138.15439219165927,173.34177510455038,100.0,200.00000000000006,162.31446278839655,100.0,200.0,100.0,176.11813887833225,100.0,139.1434819703641,100.0,200.0,150.06254691018265,184.90566037735846,199.99999999999966,199.99999999999994,171.42857142857122,0.0,188.42039746985688,143.31638374500852,200.00000000000006,150.8201404594692,100.0,115.85877787018333,100.0,100.0,200.0,181.8181818181818,100.0,71.42857142857143,200.00000000000006,100.0,100.0,200.0,134.46031374385387,100.0,101.148473874806,178.9329541265077,193.74706893856498,100.0,100.0,100.0,7
GRETSA-6,96.49412155509053,100.00000000000006,92.27111080483725,100.00000000000006,115.88866212167264,100.00000000000006,100.00000000000006,97.56488682780838,115.88866212167264,96.80246493556618,100.00000000000006,98.31977027996777,114.30758366915504,100.00000000000006,89.81139722379032,153.11246070591505,82.4866593829456,100.00000000000006,80.26791674829464,134.55496959190285,100.00000000000006,85.36912455709384,147.3133193526662,100.00000000000006,101.89880510180579,191.3152981023927,162.4252365792624,115.88866212167272,100.00000000000006,100.00000000000006,130.54969979032606,100.00000000000006,100.00000000000006,157.90090789197177,100.00000000000006,120.01759326831262,86.91070678998945,100.00000000000006,91.86079031583989,100.00000000000006,100.00000000000006,115.88866212167264,100.00000000000006,187.37518306600845,100.00000000000006,100.00000000000006,191.29213889733236,100.00000000000006,144.85462801096105,86.91649659125457,100.57657587478725,101.94309400659908,107.18080101900516,100.00000000000006,108.48249031183116,112.99376148913683,100.00000000000006,148.36023922766475,146.77226349724629,98.97030481674604,100.00000000000006,110.7374489852177,170.58931361837415,100.00000000000006,180.76464150545627,100.00000000000006,102.81053190563014,100.00000000000006,122.77832533953624,100.00000000000006,115.88866212167264,98.51925832645794,91.78255145071397,74.11677010164426,166.68889629876625,167.17776455271138,188.42039746985688,0.0,145.40527826597312,86.88541221739199,121.56706315830151,100.00000000000006,158.8503498779071,100.00000000000006,100.00000000000006,107.180801019005,115.88866212167261,100.00000000000006,191.31529810239266,165.4272848354092,100.00000000000006,100.00000000000006,115.88866212167264,95.39742893443417,100.00000000000006,118.79598911142963,104.08911438162924,111.0987666852166,100.00000000000006,100.00000000000006,100.00000000000006,69
STRTEC,70.11275858601411,99.99999999999989,134.7301275795361,99.99999999999989,184.4641299639846,99.99999999999989,99.99999999999989,146.9422775561758,184.4641299639846,109.93177149400292,99.99999999999989,108.16290739671683,99.12892565717169,99.99999999999989,98.3723677995184,116.31990393520276,104.76989600660566,99.99999999999989,170.19591163052792,96.62577514543132,99.99999999999989,119.90419589900402,103.8611415825207,99.99999999999989,81.87731625765383,171.81661217878346,165.1801660149874,184.46412996398465,99.99999999999989,99.99999999999989,143.9203982461034,99.99999999999989,99.99999999999989,132.1107531519823,99.99999999999989,122.5992366407602,158.9347272738061,99.99999999999989,158.8970988611618,99.99999999999989,99.99999999999989,184.4641299639846,99.99999999999989,161.3261669048037,99.99999999999989,99.99999999999989,175.06393179026813,99.99999999999989,130.26065183726027,99.74364141469336,139.7973915546529,124.07448061806986,162.30844134123024,99.99999999999989,177.05795815414308,177.93745067907128,99.99999999999989,146.65925678194986,133.12052403301306,138.82964456497305,99.99999999999989,155.49279395273513,129.78432408442413,99.99999999999989,194.86146115204772,99.99999999999989,102.08780108106136,99.99999999999989,81.15655218570541,99.99999999999989,184.4641299639846,131.1666735889022,113.68238267902156,149.8075938285294,170.5201763390075,118.50633209644218,143.31638374500852,145.40527826597312,0.0,165.81919855053272,116.25268620073552,99.99999999999989,88.68006044875042,99.99999999999989,99.99999999999989,162.2419077417624,166.2823117821664,99.99999999999989,149.84306302992178,191.6933172737467,99.99999999999989,99.99999999999989,184.4641299639846,118.03861783384308,99.99999999999989,97.6476121979259,118.39528098897416,161.28450012413597,99.99999999999989,99.99999999999989,99.99999999999989,330
PENTSO-2,115.97886310507512,100.00000000000007,125.84947729346133,100.00000000000007,133.23566624492244,100.00000000000007,100.00000000000007,119.93074515549046,133.23566624492244,119.9307451554905,100.00000000000007,121.47049898346108,129.97482811014123,100.00000000000007,106.61250582672972,164.71522244111856,116.84249236252708,100.00000000000007,74.09895603993486,151.9475325921779,100.00000000000007,102.17023316003325,164.70588235294133,100.00000000000007,114.80915903959055,200.00000000000006,159.70567624386828,133.2356662449225,100.00000000000007,100.00000000000007,125.92948059850147,100.00000000000007,100.00000000000007,153.31010450231616,100.00000000000007,137.61994884224794,104.71313344400973,100.00000000000007,108.24825914534034,100.00000000000007,100.00000000000007,133.23566624492244,100.00000000000007,184.33217667470456,100.00000000000007,100.00000000000007,200.0000000000001,100.00000000000007,148.94226992180415,119.93074515549048,124.41173756036666,106.61250582672969,133.2356662449226,100.00000000000007,133.23566624492247,133.2356662449224,100.00000000000007,137.3508852669798,155.4569653948537,125.48692913910612,100.00000000000007,119.93074515549054,177.56274205311288,100.00000000000007,186.69507891056818,100.00000000000007,123.54289909624597,100.00000000000007,137.5987672141053,100.00000000000007,133.23566624492244,119.93074515549041,116.15716024983004,78.33510054128966,166.68889629876634,157.94716713479372,200.00000000000006,86.88541221739199,165.81919855053272,0.0,139.71193905487456,100.00000000000007,164.89495218291367,100.00000000000007,100.00000000000007,133.23566624492244,133.23566624492238,100.00000000000007,200.0000000000001,170.96642004661226,100.00000000000007,100.00000000000007,133.23566624492244,119.9307451554904,100.00000000000007,133.86528066949202,122.81034391952396,94.68552221504498,100.00000000000007,100.00000000000007,100.00000000000007,15
SWABSO,87.9914130457636,100.00000000000018,90.82121373045622,100.00000000000018,149.22985358885856,100.00000000000018,100.00000000000018,127.30415520093149,149.22985358885856,101.33600843855707,100.00000000000018,83.5727222690098,77.65340872351311,100.00000000000018,85.25437186579299,108.88839275965702,78.20826039914147,100.00000000000018,139.7119390548745,85.24118810937824,100.00000000000018,113.02276487336312,122.26975780194253,100.00000000000018,89.81727211770466,159.5476728960839,169.79677645409961,149.22985358885862,100.00000000000018,100.00000000000018,79.36832406441943,100.00000000000018,100.00000000000018,141.35769584391124,100.00000000000018,150.979608148228,130.11784311391506,100.00000000000018,136.72959316676645,100.00000000000018,100.00000000000018,149.22985358885856,100.00000000000018,176.97103369373278,100.00000000000018,100.00000000000018,180.88798952505667,100.00000000000018,133.61726600230867,85.14256243967797,124.14133326802194,119.01440304725631,130.11784311391523,100.00000000000018,141.82368177901705,147.64432805618384,100.00000000000018,141.51033126461027,115.04077925400159,128.83557924389322,100.00000000000018,99.54339972903186,172.64955849786668,100.00000000000018,200.00000000000028,100.00000000000018,97.30204081260737,100.00000000000018,96.11290739374567,100.00000000000018,149.22985358885856,99.2596119509582,100.14647851895441,139.71193905487416,166.68889629876642,152.49614792623782,150.8201404594692,121.56706315830151,116.25268620073552,139.71193905487456,0.0,100.00000000000018,119.10750513128161,100.00000000000018,100.00000000000018,130.11784311391506,142.0878466849185,100.00000000000018,152.4056659921439,200.00000000000023,100.00000000000018,100.00000000000018,149.22985358885856,83.66607413779965,100.00000000000018,69.84575428585583,101.09604396876301,152.10254806940773,100.00000000000018,100.00000000000018,100.00000000000018,42
MELHAO,100.00000000000044,0,100.00000000000003,0,100.0,0,0,100.00000000000003,100.0,100.00000000000007,0,99.99999999999986,100.00000000000016,0,100.00000000000003,99.99999999999984,100.00000000000001,0,100.0,99.99999999999993,0,99.99999999999983,100.00000000000003,0,99.99999999999987,100.0,99.99999999999984,100.00000000000007,0,0,100.00000000000018,0,0,100.00000000000017,0,99.99999999999932,100.00000000000001,0,100.0,0,0,100.0,0,99.99999999999997,0,0,100.0,0,100.0000000000001,100.00000000000007,100.00000000000009,100.0,100.00000000000017,0,100.00000000000004,99.99999999999997,0,100.00000000000001,100.00000000000001,100.00000000000023,0,100.00000000000009,100.00000000000011,0,100.00000000000006,0,100.0000000000001,0,99.99999999999987,0,100.0,99.99999999999999,99.99999999999999,99.99999999999969,99.99999999999997,99.99999999999979,100.0,100.00000000000006,99.99999999999989,100.00000000000007,100.00000000000018,0,99.99999999999994,0,0,100.00000000000001,99.99999999999996,0,100.0,100.00000000000006,0,0,100.0,99.99999999999994,0,100.0,100.00000000000009,100.00000000000003,0,0,0,0
COTMCA-2,90.87538054470045,99.99999999999994,107.7993693617897,99.99999999999994,182.1601124707932,99.99999999999994,99.99999999999994,144.99786344715397,182.1601124707932,121.01082634380293,99.99999999999994,81.10835578182004,88.21821811890163,99.99999999999994,123.7317044475802,136.79406918262,121.40832860590773,99.99999999999994,169.66839058207415,110.33259245217677,99.99999999999994,125.77571943974513,127.93884691811857,99.99999999999994,96.27886021245187,124.76931606669044,168.2992752762265,182.16011247079328,99.99999999999994,99.99999999999994,149.48714902380118,99.99999999999994,99.99999999999994,137.6546776853441,99.99999999999994,128.86157215322652,176.21975367312183,99.99999999999994,158.56267997738706,99.99999999999994,99.99999999999994,182.1601124707932,99.99999999999994,183.21226677372138,99.99999999999994,99.99999999999994,192.07952160310478,99.99999999999994,153.4473882222487,115.68788861270995,156.50516719283516,147.5070294245772,178.19987327234577,99.99999999999994,178.19987327234563,182.16011247079317,99.99999999999994,123.45125797187387,139.97539503737397,149.0168746439541,99.99999999999994,158.39768722030814,161.10649841179688,99.99999999999994,200.0,99.99999999999994,130.03550184907309,99.99999999999994,86.0360916003796,99.99999999999994,182.1601124707932,110.4403537297145,141.13657370565554,153.13449870632854,177.20981347273369,142.80981122936106,115.85877787018333,158.8503498779071,88.68006044875042,164.89495218291367,119.10750513128161,99.99999999999994,0.0,99.99999999999994,99.99999999999994,178.1998732723456,173.24957427428606,99.99999999999994,115.85877787018336,195.7388388511568,99.99999999999994,99.99999999999994,182.1601124707932,89.74371721403404,99.99999999999994,67.5294713605151,134.4131147015987,159.45358595016333,99.99999999999994,99.99999999999994,99.99999999999994,202
STRTEC-2,100.00000000000044,0,100.00000000000003,0,100.0,0,0,100.00000000000003,100.0,100.00000000000007,0,99.99999999999986,100.00000000000016,0,100.00000000000003,99.99999999999984,100.00000000000001,0,100.0,99.99999999999993,0,99.99999999999983,100.00000000000003,0,99.99999999999987,100.0,99.99999999999984,100.00000000000007,0,0,100.00000000000018,0,0,100.00000000000017,0,99.99999999999932,100.00000000000001,0,100.0,0,0,100.0,0,99.99999999999997,0,0,100.0,0,100.0000000000001,100.00000000000007,100.00000000000009,100.0,100.00000000000017,0,100.00000000000004,99.99999999999997,0,100.00000000000001,100.00000000000001,100.00000000000023,0,100.00000000000009,100.00000000000011,0,100.00000000000006,0,100.0000000000001,0,99.99999999999987,0,100.0,99.99999999999999,99.99999999999999,99.99999999999969,99.99999999999997,99.99999999999979,100.0,100.00000000000006,99.99999999999989,100.00000000000007,100.00000000000018,0,99.99999999999994,0,0,100.00000000000001,99.99999999999996,0,100.0,100.00000000000006,0,0,100.0,99.99999999999994,0,100.0,100.00000000000009,100.00000000000003,0,0,0,0
NATHST,100.00000000000044,0,100.00000000000003,0,100.0,0,0,100.00000000000003,100.0,100.00000000000007,0,99.99999999999986,100.00000000000016,0,100.00000000000003,99.99999999999984,100.00000000000001,0,100.0,99.99999999999993,0,99.99999999999983,100.00000000000003,0,99.99999999999987,100.0,99.99999999999984,100.00000000000007,0,0,100.00000000000018,0,0,100.00000000000017,0,99.99999999999932,100.00000000000001,0,100.0,0,0,100.0,0,99.99999999999997,0,0,100.0,0,100.0000000000001,100.00000000000007,100.00000000000009,100.0,100.00000000000017,0,100.00000000000004,99.99999999999997,0,100.00000000000001,100.00000000000001,100.00000000000023,0,100.00000000000009,100.00000000000011,0,100.00000000000006,0,100.0000000000001,0,99.99999999999987,0,100.0,99.99999999999999,99.99999999999999,99.99999999999969,99.99999999999997,99.99999999999979,100.0,100.00000000000006,99.99999999999989,100.00000000000007,100.00000000000018,0,99.99999999999994,0,0,100.00000000000001,99.99999999999996,0,100.0,100.00000000000006,0,0,100.0,99.99999999999994,0,100.0,100.00000000000009,100.00000000000003,0,0,0,0
